s_m,v_ref_mps,kappa_radpm,ax_ref_mps2,ay_ref_mps2,delta_ff_rad,d_left_m,d_right_m,core_bin_id
5.079778,2.373385,-0.916403,-0.817762,-5.162058105546464,-0.2886237283203714,3.125,8.0,s2_k36
5.099777,2.366485,-0.595239,-0.729063,-3.3334879569088733,-0.19051837182435832,3.2,8.0,s2_k23
5.119776,2.360315,-0.467937,-0.611827,-2.6069176903626485,-0.15046569895116305,3.225,8.0,s2_k18
5.139775,2.355126,-0.361532,-0.477173,-2.005280070820402,-0.1166049958216389,3.2625,8.0,s2_k14
5.159774,2.35107,-0.420458,-0.329369,-2.3240942696643643,-0.1353949361826468,3.2875,8.0,s2_k16
5.179773,2.348267,-0.580593,-0.171896,-3.20159759814427,-0.1859392269792386,3.325,8.0,s2_k23
5.199772,2.346802,-0.685707,-0.012841,-3.776517332731172,-0.21861829245676206,3.3625,8.0,s2_k27
5.219772,2.346693,-0.879973,0.142049,-4.845983183762142,-0.2777420485041958,3.45,8.0,s2_k35
5.239771,2.347903,-1.139896,0.292393,-6.28384597160253,-0.35378721645597805,3.5125,8.0,s2_k45
5.25977,2.350392,-1.332327,-0.016668,-7.360230741495495,-0.4075099332635759,3.6,8.0,s2_k53
5.279769,2.350251,-1.469397,-0.016666,-8.116478472714382,-0.44433292345032305,3.7625,8.0,s2_k58
5.299768,2.350109,-1.530153,-0.016664,-8.451053858061647,-0.460257542993658,3.9,8.0,s2_k61
5.319767,2.349967,-1.581522,-0.016662,-8.733709952660076,-0.47352872597770007,4.05,4.775,s2_k63
5.339766,2.349825,-1.629842,-0.01666,-8.999461949868913,-0.48584969127862127,4.225,3.9375,s2_k65
5.359765,2.349683,-1.675093,-0.016658,-9.248205539767723,-0.49724461005062043,4.45,3.3,s2_k67
5.379765,2.349541,-1.64654,-0.016656,-9.089465416152692,-0.49007069656061697,4.6625,2.8625,s2_k65
5.399764,2.3494,-1.595678,-0.016654,-8.80763251748408,-0.4771546732768603,4.975,2.65,s2_k63
5.419763,2.349258,-1.560018,-0.016652,-8.609759857116549,-0.4679947775769682,5.375,2.375,s2_k62
5.439762,2.349116,-1.537307,-0.01665,-8.483391905714178,-0.4621164132121746,5.525,2.2,s2_k61
5.459761,2.348975,-1.525782,-0.016648,-8.418782243239711,-0.4591201082141595,5.125,2.075,s2_k61
5.47976,2.348833,-1.474298,-0.016646,-8.13372633573003,-0.44562663932618124,4.7,2.0,s2_k58
5.499759,2.348691,-1.426288,-0.016644,-7.867902972254989,-0.4328848691297729,4.225,1.8625,s2_k57
5.519759,2.348549,-1.387267,-0.016642,-7.65172418349343,-0.42241684062378626,3.925,1.8375,s2_k55
5.539758,2.348407,-1.356396,-0.01664,-7.480544879565352,-0.41406468403839986,3.6,1.75,s2_k54
5.559757,2.348266,-1.332975,-0.01664,-7.35049496577558,-0.40768689394556956,3.3375,1.7,s2_k53
5.579756,2.348124,-1.271279,1.058624,-7.009433630410001,-0.3907179275218365,3.125,1.675,s2_k50
5.599755,2.357123,-1.195128,3.040545,-6.640165632060308,-0.36944210071536276,2.95,1.625,s2_k47
5.619754,2.382781,-1.121103,3.876185,-6.36522517199556,-0.3484185643627804,2.75,1.5875,s2_k44
5.639753,2.415096,-1.049518,4.466088,-6.121511767728599,-0.32777779632380577,2.6375,1.5625,s2_k41
5.659752,2.4518,-0.980588,4.935011,-5.89463143326512,-0.3076247449160417,2.4875,1.575,s2_k39
5.679752,2.491729,-0.939917,4.058393,-5.8356752816615565,-0.2956104030136939,2.35,1.5625,s2_k37
5.699751,2.524093,-0.969221,1.711439,-6.174951064046337,-0.3042759586558916,2.225,1.55,s2_k38
5.71975,2.537616,-1.013078,1.87857,-6.523710678588077,-0.3171571089103817,2.1625,1.525,s2_k40
5.739749,2.552379,-1.072687,1.260876,-6.988168092625626,-0.3344910508000724,2.05,1.5125,s2_k42
5.759748,2.562239,-1.149982,-0.019808,-7.549710825852674,-0.356659781202447,1.95,1.4875,s2_k45
5.779747,2.562085,-1.24774,-0.019805,-8.190514162254523,-0.3841800576693311,1.85,1.4625,s2_k49
5.799746,2.56193,-1.278891,-0.019803,-8.393982310646685,-0.39282465132999017,1.75,1.4375,s2_k51
5.819745,2.561775,-1.279372,-0.0198,-8.396123302757406,-0.39295765133447536,1.675,1.4375,s2_k51
5.839745,2.561621,-1.284554,-0.019798,-8.429117651360837,-0.3943895816883445,1.6125,1.4375,s2_k51
5.859744,2.561466,-1.295051,-0.019796,-8.496969566068545,-0.39728496694452614,1.5375,1.4125,s2_k51
5.879743,2.561312,-1.311588,-0.019793,-8.604435888188855,-0.40183211806420005,1.4625,1.4,s2_k52
5.899742,2.561157,-1.272251,-0.019791,-8.345362468061369,-0.39098714582424615,1.4,1.375,s2_k50
5.919741,2.561003,-1.116346,-0.019791,-7.321819107248683,-0.34705627676221384,1.3375,1.3625,s2_k44
5.93974,2.560848,-0.929077,4.52693,-6.0928335246585075,-0.29239318062569736,1.3,1.35,s2_k37
5.959739,2.595961,-0.716083,6.549004,-4.825693013802658,-0.22797740748845216,1.25,1.35,s2_k28
5.979738,2.645933,-0.484084,7.874114,-3.389053417957677,-0.15557576781347895,1.225,1.35,s2_k19
5.999738,2.704794,-0.392837,8.198472,-2.873960365472411,-0.12659848501718274,1.225,1.3625,s2_k15
6.019737,2.764749,-0.455388,7.80696,-3.48091165878426,-0.1464888060474242,1.2,1.375,s2_k18
6.039736,2.820656,-0.523062,6.613345,-4.161533719602489,-0.16787702855931685,1.175,1.375,s2_k20
6.059735,2.867163,-0.597116,3.491553,-4.908665922481247,-0.1911046451485858,1.1375,1.3875,s2_k23
6.079734,2.891415,-0.678988,3.640981,-5.676530273442348,-0.21654278111777525,1.1125,1.3875,s2_k27
6.099733,2.91649,-0.680348,3.786855,-5.7869815237121935,-0.2169630412224559,1.075,1.3875,s2_k27
6.119732,2.942343,-0.648471,3.930381,-5.6140613766898175,-0.20709237791767637,1.05,1.3875,s2_k25
6.139731,2.968937,-0.610391,4.070428,-5.380344518562888,-0.19524722124608954,1.025,1.3875,s2_k24
6.159731,2.996231,-0.566555,4.175239,-5.086190973348301,-0.18154275695077132,1.0,1.3875,s2_k22
6.17973,3.023971,-0.530783,4.281284,-4.853692388362452,-0.17030778389837106,0.975,1.4,s3_k21
6.199729,3.052154,-0.544163,4.357955,-5.069228807583976,-0.17451530428981668,0.95,1.4,s3_k21
6.219728,3.080577,-0.557656,4.42391,-5.292130151933774,-0.17875204629210942,0.925,1.4,s3_k22
6.239727,3.109164,-0.571244,4.489477,-5.522159068539666,-0.18301207251819335,0.9125,1.4,s3_k22
6.259726,3.137909,-0.584908,4.559646,-5.759280766478295,-0.1872891620695342,0.8875,1.4125,s3_k23
6.279725,3.166836,-0.582008,4.638871,-5.836871076823479,-0.1863819813809174,0.8625,1.4125,s3_k23
6.299724,3.195997,-0.572961,4.705066,-5.8524510186810215,-0.18354990136415264,0.85,1.4125,s3_k22
6.319724,3.225305,-0.562767,4.76534,-5.854235685107151,-0.18035519372714898,0.8625,1.4125,s3_k22
6.339723,3.25472,-0.551471,4.82399,-5.841843853671527,-0.17681077947539778,0.8375,1.425,s3_k22
6.359722,3.284228,-0.542718,4.883674,-5.853839685596525,-0.17406120250052484,0.825,1.425,s3_k21
6.379721,3.313833,-0.539026,4.871953,-5.9193081715861195,-0.1729006355675011,0.8,1.425,s3_k21
6.39972,3.343106,-0.535117,4.748898,-5.980659017925347,-0.17167134256436883,0.7875,1.4125,s3_k21
6.419719,3.371395,-0.531,4.635027,-6.035507554639276,-0.17037607147099168,0.775,1.4125,s3_k21
6.439718,3.398779,-0.52627,4.541172,-6.079312470028895,-0.16888722852154414,0.75,1.4,s3_k21
6.459717,3.425396,-0.515462,4.607376,-6.048089746803889,-0.16548240932485805,0.7375,1.4125,s3_k20
6.479717,3.452191,-0.504374,4.684565,-6.010939031932404,-0.1619853544704829,0.725,1.4125,s3_k20
6.499716,3.479224,-0.493029,4.771493,-5.96811586858239,-0.15840310303271823,0.7125,1.4125,s3_k19
6.519715,3.506544,-0.481448,4.866999,-5.919812787482339,-0.154742100385462,0.7,1.4125,s3_k19
6.539714,3.534193,-0.467883,5.011836,-5.844102044605666,-0.15044859603469463,0.6875,1.425,s3_k18
6.559713,3.562441,-0.453611,5.171705,-5.7567707953236456,-0.14592527809259165,0.675,1.425,s3_k18
6.579712,3.591357,-0.439196,5.33262,-5.664681977175994,-0.14135052591138556,0.6625,1.425,s3_k17
6.599711,3.620931,-0.424655,5.494285,-5.567711711622593,-0.13672974449950853,0.65,1.425,s3_k16
6.61971,3.651151,-0.408737,5.682671,-5.448833554890286,-0.13166464731687624,0.6625,1.4375,s3_k16
6.63971,3.682146,-0.391354,5.896013,-5.306055476143078,-0.12612562447135348,0.65,1.4375,s3_k15
6.659709,3.714031,-0.373846,6.105263,-5.156841544545994,-0.12053889599520988,0.6375,1.4375,s3_k14
6.679708,3.746763,-0.356229,6.310545,-5.000825695580165,-0.11490974470038873,0.625,1.45,s3_k14
6.699707,3.780296,-0.338415,6.513679,-4.836166207200969,-0.10921020005649973,0.625,1.45,s3_k13
6.719706,3.8146,-0.320139,6.718823,-4.65839802426924,-0.10335543049571339,0.6125,1.45,s3_k12
6.739705,3.849665,-0.301773,6.919229,-4.472251902912975,-0.09746465753467404,0.6,1.4625,s3_k12
6.759704,3.885444,-0.28333,7.114617,-4.277340949604944,-0.09154235158094041,0.5875,1.4625,s3_k11
6.779703,3.921893,-0.264819,7.304615,-4.073245841122661,-0.08559172828883377,0.5875,1.4625,s3_k10
6.799703,3.958967,-0.252672,7.40342,-3.960234304229592,-0.08168357196048208,0.575,1.475,s3_k10
6.819702,3.996191,-0.240678,7.501199,-3.8435175518561904,-0.07782218583314185,0.5625,1.45,s3_k9
6.839701,4.033556,-0.228639,7.600289,-3.71985913096029,-0.07394397250470393,0.55,1.45,s4_k9
6.8597,4.071066,-0.216561,7.700165,-3.589190706762032,-0.07005095544542794,0.575,1.4625,s4_k8
6.879699,4.108719,-0.210435,7.726679,-3.552473566143928,-0.06807558413969546,0.5625,1.4625,s4_k8
6.899698,4.146158,-0.206561,7.726903,-3.550912930434884,-0.0668261102192243,0.5625,1.475,s4_k8
6.919697,4.183262,-0.202669,7.729136,-3.5466428406127584,-0.06557062033791852,0.55,1.475,s4_k8
6.939696,4.220052,-0.19876,7.733355,-3.5396848163262464,-0.06430943816381322,0.5375,1.475,s4_k7
6.959695,4.256543,-0.195374,7.33014,-3.539817061823812,-0.06321682860610461,0.5375,1.4875,s4_k7
6.979695,4.290845,-0.192542,6.871986,-3.5449583084340013,-0.06230287004351292,0.525,1.4875,s4_k7
6.999694,4.322756,-0.189699,6.876276,-3.5447571407017437,-0.06138525666208245,0.525,1.5,s4_k7
7.019693,4.354452,-0.186846,6.886201,-3.5428341323549217,-0.06046431159586072,0.5125,1.5,s4_k7
7.039692,4.385965,-0.183914,6.902324,-3.537896417293014,-0.05951775843075894,0.5,1.475,s4_k7
7.059691,4.417326,-0.18077,6.925309,-3.5273232503721923,-0.05850264557136799,0.5,1.4875,s4_k7
7.07969,4.44857,-0.177617,6.95596,-3.5150004741500034,-0.05748450561704692,0.4875,1.4875,s4_k7
7.099689,4.479732,-0.174457,6.989376,-3.50100286522524,-0.05646398556283329,0.4875,1.4875,s4_k6
7.119688,4.510827,-0.171308,7.02332,-3.4856998468408285,-0.055446900814740734,0.5,1.5,s4_k6
7.139688,4.541859,-0.168811,7.057223,-3.482314873403647,-0.05464032157666008,0.5,1.5,s4_k6
7.159687,4.572828,-0.166308,7.09053,-3.4776259951415605,-0.05383173279495663,0.4875,1.5125,s4_k6
7.179686,4.603734,-0.163799,7.124071,-3.4716160780966905,-0.05302113500710925,0.4875,1.5125,s4_k6
7.199685,4.634579,-0.161285,7.15964,-3.4642925305803645,-0.05220885188270909,0.475,1.5125,s4_k6
7.219684,4.665372,-0.159093,7.197074,-3.4627698575616055,-0.05150055188698628,0.475,1.525,s4_k6
7.239683,4.696122,-0.156976,7.236199,-3.461879923220655,-0.05081643750097939,0.4625,1.525,s4_k6
7.259682,4.726838,-0.154855,7.276687,-3.459924874493474,-0.05013098275958033,0.4625,1.5125,s4_k6
7.279681,4.757526,-0.15273,7.315699,-3.4568990125404464,-0.04944418803340775,0.45,1.5125,s4_k6
7.299681,4.78818,-0.150768,7.353047,-3.456607837663123,-0.048810033036766204,0.45,1.5125,s4_k6
7.31968,4.818794,-0.14892,7.388566,-3.4580379045018086,-0.048212689023957166,0.4375,1.5125,s4_k5
7.339679,4.849361,-0.147069,7.422136,-3.458519034768661,-0.047614340778018696,0.4375,1.525,s4_k5
7.359678,4.879875,-0.145216,7.452924,-3.4580547491490004,-0.04701531184184768,0.425,1.525,s4_k5
7.379677,4.910324,-0.143453,7.48068,-3.458835705900162,-0.04644534631883031,0.425,1.525,s4_k5
7.399676,4.940698,-0.141845,7.505392,-3.4625069082702518,-0.04592546486435983,0.45,1.5375,s4_k5
7.419675,4.970986,-0.140234,7.527072,-3.465280557931494,-0.045404588568586354,0.4375,1.5375,s4_k5
7.439674,5.001177,-0.138622,7.545301,-3.4671817729770766,-0.04488336426934318,0.4375,1.5375,s5_k5
7.459674,5.031259,-0.137045,7.559664,-3.4690978066567264,-0.04437343325707503,0.425,1.525,s5_k5
7.479673,5.061219,-0.135664,7.570245,-3.475160581081334,-0.043926860871719355,0.425,1.525,s5_k5
7.499672,5.091045,-0.134282,7.577131,-3.480420136183502,-0.043479947566146475,0.4125,1.525,s5_k5
7.519671,5.120724,-0.132899,7.580411,-3.4848528965527064,-0.04303269347993645,0.4125,1.525,s5_k5
7.53967,5.150244,-0.131514,7.580069,-3.488410593814617,-0.04258477534066634,0.4125,1.5375,s5_k5
7.559669,5.179595,-0.130278,7.576203,-3.495124808136449,-0.042185030340872426,0.4,1.5375,s5_k5
7.579668,5.208765,-0.129051,7.568914,-3.5013127273281106,-0.0417881827618633,0.4,1.5375,s5_k5
7.599667,5.237746,-0.127822,7.558347,-3.5066665955434755,-0.04139067512200547,0.3875,1.55,s5_k5
7.619667,5.266527,-0.126592,7.546027,-3.5111945303897576,-0.04099283093792194,0.3875,1.55,s5_k5
7.639666,5.295104,-0.125634,7.531983,-3.5225419684710975,-0.040682956303863566,0.3875,1.55,s5_k5
7.659665,5.323476,-0.124772,7.516204,-3.535963207869253,-0.040404127141874524,0.375,1.5625,s5_k4
7.679664,5.351638,-0.12391,7.498707,-3.5487860284619828,-0.04012529169382857,0.4,1.5375,s5_k4
7.699663,5.379588,-0.123047,7.480702,-3.56097612556985,-0.0398461265170243,0.4,1.5375,s5_k4
7.719662,5.407326,-0.122756,7.462616,-3.589284101273201,-0.03975199178082601,0.3875,1.5375,s5_k4
7.739661,5.434857,-0.122976,7.444419,-3.6324245809905764,-0.03982315900044067,0.3875,1.55,s5_k4
7.75966,5.462182,-0.123196,7.426088,-3.6756059054496726,-0.03989432581645371,0.375,1.55,s5_k4
7.77966,5.489305,-0.123417,7.40772,-3.718858973844796,-0.039965815710913025,0.375,1.55,s5_k4
7.799659,5.516227,-0.12368,7.389412,-3.7634290758246265,-0.04005089138746918,0.375,1.55,s5_k4
7.819658,5.542953,-0.124033,7.371142,-3.810830569888603,-0.040165079501404403,0.3625,1.5625,s5_k4
7.839657,5.569485,-0.124387,7.352891,-3.8583806486328425,-0.04027959004198283,0.3625,1.5625,s5_k4
7.859656,5.595825,-0.124741,7.334629,-3.906047045153593,-0.04039409952565392,0.3625,1.5625,s5_k4
7.879655,5.621978,-0.125076,7.316289,-3.953231683444569,-0.04050246204404593,0.35,1.55,s5_k5
7.899654,5.647944,-0.125268,7.297851,-3.995957933134472,-0.04056456789436833,0.35,1.55,s5_k5
7.919653,5.673727,-0.12546,7.27929,-4.038705200728569,-0.040626673431594415,0.35,1.55,s5_k5
7.939653,5.699327,-0.125653,7.245573,-4.081501991965287,-0.04068910211913228,0.3375,1.55,s5_k5
7.959652,5.724696,-0.125846,7.205792,-4.124243270623384,-0.040751530489338,0.3625,1.55,s5_k5
7.979651,5.749814,-0.125898,7.169811,-4.1622333335335675,-0.04076835051402714,0.3625,1.5625,s5_k5
7.99965,5.774698,-0.125938,7.133877,-4.199671738398249,-0.04078128897885202,0.35,1.5625,s5_k5
8.019649,5.799352,-0.125978,7.0976,-4.236953021468266,-0.04079422743001546,0.35,1.5625,s5_k5
8.039648,5.823777,-0.126019,7.060978,-4.2741081079542225,-0.04080748932827545,0.35,1.5625,s5_k5
8.059647,5.847974,-0.125957,7.027447,-4.307578239593275,-0.04078743474485834,0.35,1.575,s5_k5
8.079647,5.871958,-0.125856,6.995097,-4.339501130705722,-0.04075476511126258,0.3375,1.5625,s5_k5
8.099646,5.895734,-0.125754,6.962584,-4.371168723111162,-0.04072177192760735,0.3375,1.55,s5_k5
8.119645,5.919305,-0.125654,6.929911,-4.402686424658823,-0.0406894255830086,0.3375,1.55,s5_k5
8.139644,5.942672,-0.125486,6.899509,-4.431582072790797,-0.040635083532331064,0.325,1.5625,s5_k5
8.159643,5.965846,-0.125256,6.871353,-4.458026189499404,-0.04056068628789099,0.325,1.5625,s5_k5
8.179642,5.988837,-0.125027,6.843197,-4.484239463123665,-0.04048661206340372,0.325,1.5625,s5_k5
8.199641,6.011646,-0.124798,6.815046,-4.510185696363378,-0.04041253739437153,0.325,1.5625,s6_k4
8.21964,6.034275,-0.124533,6.788314,-4.534554721232908,-0.040326817245400604,0.3125,1.5625,s6_k4
8.239639,6.056731,-0.12419,6.764714,-4.555784768565972,-0.04021586537986233,0.3125,1.575,s6_k4
8.259639,6.079027,-0.123847,6.741252,-4.576712539976587,-0.040104912523641026,0.3375,1.575,s6_k4
8.279638,6.101164,-0.123505,6.717932,-4.59737508714043,-0.03999428216148389,0.3375,1.575,s6_k4
8.299637,6.123146,-0.123151,6.695243,-4.6172902137474034,-0.03987976900059302,0.325,1.5625,s6_k4
8.319636,6.144974,-0.122713,6.676281,-4.633729449195935,-0.039738081777174125,0.325,1.55,s6_k4
8.339635,6.166664,-0.122274,6.657567,-4.649804478544869,-0.0395960694651132,0.325,1.55,s6_k4
8.359634,6.188218,-0.121836,6.639103,-4.665592903003382,-0.03945437905100373,0.325,1.5625,s6_k4
8.379633,6.209637,-0.121398,6.620889,-4.681057309769413,-0.0393126870518681,0.325,1.5625,s6_k4
8.399632,6.230924,-0.120888,6.606115,-4.693405746790792,-0.0391477012275151,0.3125,1.5625,s6_k4
8.419632,6.252092,-0.120373,6.591919,-4.705218593258101,-0.03898109573130637,0.3125,1.5625,s6_k4
8.439631,6.273142,-0.119857,6.578049,-4.71664988585072,-0.038814164557823445,0.3125,1.5625,s6_k4
8.45963,6.294079,-0.119342,6.564508,-4.727784701747398,-0.03864755473634089,0.3125,1.5625,s6_k4
8.479629,6.314903,-0.118784,6.553253,-4.736868340051399,-0.0384670313807771,0.3,1.575,s6_k4
8.499628,6.335623,-0.11821,6.543088,-4.744963443126829,-0.0382813291110229,0.3,1.55,s6_k4
8.519627,6.356243,-0.117637,6.533301,-4.75274949635354,-0.03809594772966172,0.3,1.55,s6_k4
8.539626,6.376766,-0.117063,6.523892,-4.760149698505433,-0.037910240193995165,0.325,1.55,s6_k4
8.559625,6.397194,-0.116469,6.515822,-4.766387963255311,-0.03771805925818977,0.325,1.55,s6_k4
8.579625,6.417532,-0.115858,6.508976,-4.771578938828898,-0.03752037528644323,0.325,1.55,s6_k4
8.599624,6.437784,-0.115247,6.502538,-4.776419156044612,-0.037322688380762366,0.3125,1.55,s6_k4
8.619623,6.457953,-0.114636,6.496506,-4.780912372144158,-0.037124998556533444,0.3125,1.5625,s6_k4
8.639622,6.47804,-0.114018,6.49118,-4.784765625582748,-0.03692504092025267,0.3125,1.5625,s6_k4
8.659621,6.498049,-0.113389,6.486835,-4.787809796397003,-0.03672152113408666,0.3125,1.5625,s6_k4
8.67962,6.517983,-0.112759,6.482913,-4.790464901201079,-0.03651767473635292,0.3125,1.5625,s6_k4
8.699619,6.537844,-0.112129,6.47941,-4.792775165991348,-0.03631382530236053,0.3125,1.5625,s6_k4
8.719618,6.557634,-0.111506,6.47596,-4.795043865474162,-0.03611223789277003,0.3,1.5375,s6_k4
8.739618,6.577355,-0.11092,6.470977,-4.798576538455093,-0.03592262008891287,0.3,1.5375,s6_k4
8.759617,6.597001,-0.110335,6.4664,-4.8018257827751,-0.03573332328719333,0.3,1.55,s6_k4
8.779616,6.616575,-0.109748,6.462227,-4.804664796056633,-0.03554337674177343,0.3,1.55,s6_k4
8.799615,6.636079,-0.109161,6.458456,-4.807182394535841,-0.035353427630450254,0.3,1.55,s6_k4
8.819614,6.655514,-0.108791,6.443645,-4.818991623737087,-0.03523369689539007,0.3,1.55,s6_k4
8.839613,6.674849,-0.108428,6.42873,-4.830858735388467,-0.035116230354267725,0.325,1.55,s6_k4
8.859612,6.694083,-0.108064,5.585252,-4.842428586597508,-0.03499843924035033,0.3125,1.55,s6_k4
8.879611,6.710748,-0.107699,5.164776,-4.850131705951861,-0.03488032354887345,0.3125,1.55,s6_k4
8.899611,6.726123,-0.107439,5.006975,-4.860618856129089,-0.034796185749989814,0.3125,1.525,s6_k4
8.91961,6.740994,-0.107208,4.849899,-4.871638739582322,-0.03472143213824904,0.3125,1.525,s6_k4
8.939609,6.755367,-0.106977,4.694186,-4.881893608985715,-0.03464667813829638,0.3125,1.525,s6_k4
8.959608,6.76925,-0.106745,4.539844,-4.8913489750690635,-0.03457160013805704,0.3125,1.5375,s6_k4
8.979607,6.782649,-0.106575,4.386866,-4.902911198751196,-0.03451658583858474,0.3125,1.5375,s6_k4
8.999606,6.795572,-0.106448,4.23461,-4.915747223427123,-0.03447548678432506,0.3125,1.5375,s6_k4
9.019605,6.808023,-0.106321,4.082668,-4.927890865735172,-0.03443438761355157,0.3,1.5375,s6_k4
9.039604,6.820005,-0.106193,3.931107,-4.939298535565255,-0.034392964709506965,0.3,1.5375,s6_k4
9.059604,6.831523,-0.106118,3.779973,-4.952495914317018,-0.03436869342179865,0.3,1.5375,s6_k4
9.079603,6.84258,-0.106122,3.629487,-4.96872766190728,-0.034369987891499296,0.3,1.5375,s6_k4
9.099602,6.85318,-0.106125,3.479956,-4.98427482742845,-0.03437095874369917,0.3,1.5125,s6_k4
9.119601,6.863328,-0.106126,3.331428,-4.9990940151475876,-0.03437128236108473,0.325,1.5125,s6_k4
9.1396,6.873028,-0.106153,3.183906,-5.014509964836088,-0.03438002002777203,0.325,1.5125,s6_k4
9.159599,6.882287,-0.106278,3.037388,-5.033950394208516,-0.034420472119903005,0.325,1.5125,s6_k4
9.179598,6.891107,-0.106403,2.891521,-5.052797106998829,-0.03446092409934039,0.325,1.5125,s6_k4
9.199597,6.899494,-0.106528,2.746358,-5.071054243556603,-0.03450137596595229,0.325,1.5125,s6_k4
9.219597,6.90745,-0.106659,2.601906,-5.0890065216311475,-0.03454376940093884,0.325,1.5125,s6_k4
9.239596,6.914979,-0.106966,2.458217,-5.114786223261792,-0.0346431184143438,0.325,1.525,s6_k4
9.259595,6.922085,-0.107272,2.315007,-5.139965850876321,-0.0347421431345286,0.325,1.525,s6_k4
9.279594,6.92877,-0.107575,2.172267,-5.164444863165218,-0.034840196352495516,0.3125,1.5,s6_k4
9.299593,6.935037,-0.107876,2.029998,-5.1882679771321225,-0.0349376016909233,0.3125,1.5,s6_k4
9.319592,6.940889,-0.108329,1.888216,-5.218851416210963,-0.03508419385647428,0.3125,1.5,s6_k4
