event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason,recovery_active,recovery_not_found,recovery_reentry_stage,recovery_initial_violation_m,recovery_max_seed_violation_m
207386,1789729864618132673,0,-0.01910063811,3,-0.08902069181,4.284137726,12,0.006768703461,0.009916424751,2,1,1072,0,0,0,5094.095215,5093.98877,0.2383724004,0.238395676,R2,12,12,-0.01905062981,3,844.5824634,0.01860692352,0.4061069235,0.3561069228,-0.01910063811,3,844.5824634,0.01860692352,0.4061069235,0.3561069228,873.9710007,1288.205,2380.454,1,1,31.75,31.75,12,14,844.4878193,0.02112353034,-0.03060550615,3.766113281,0.01354028098,-1.123999953,4.209137917,-0.08854317665,0.003318899,-0.314078345,1.7125,0.3978082579,0.4189317882,0.3689317875,0.05000000075,4.695649147,0.238395676,3.161281347e-05,1.057982445e-06,1.978874207e-05,1.975893974e-05,-1,-1,0,0,1,0,0
207409,1789729864643256927,0,-0.08033107966,3,-0.08928178251,4.362157345,8,0.006105422974,0.004858858883,2,1,1072,0,0,0,5433.159668,5433.124512,0.238919124,0.2389283776,R2,13,8,-0.08007150143,3,844.6794572,0.0173697155,0.4048697155,0.3548697148,-0.08033107966,3,844.6794572,0.0173697155,0.4048697155,0.3548697148,933.7729988,747.2259998,1921.618,1,1,31.75,3.96875,9,11,844.5832577,0.01948497444,-0.02667352743,3.824616671,0.01372611802,-1.105599999,4.287157536,-0.08727350831,0.003262903,-0.3176944965,1.7,0.3875,0.4069849744,0.3569849737,0.05000000075,4.76509428,0.2389283776,1.027435064e-05,1.937150955e-07,5.483627319e-06,5.513429642e-06,-1,-1,0,0,1,0,0
207432,1789729864667820968,0,-0.06170380488,3,-0.08770040423,4.437693596,12,0.006100177765,0.005435109138,2,1,1072,0,0,0,5822.405273,5822.327637,0.2394529581,0.239463225,R2,18,12,-0.06159945205,3,844.7777169,0.01558815315,0.4195901781,0.3695901774,-0.06170380488,3,844.7777169,0.01558815315,0.4195901781,0.3695901774,1727.595001,1297.222,3283.951,1,1,3.96875,63.5,16,18,844.6798403,0.01733282395,-0.02260452136,3.887687922,0.0142371757,-1.111199975,4.362693787,-0.08615780622,0.003734049,-0.3133985303,1.7125,0.3875,0.4048328239,0.3548328232,0.05000000075,4.754057407,0.239463225,2.114474773e-05,3.352761269e-07,9.655952454e-06,9.626150131e-06,-1,-1,0,0,1,0,0
207455,1789729864692915176,0,-0.08391681314,3,-0.08463062346,4.500778198,11,0.006954908371,0.008898288012,2,1,1072,0,0,0,6319.772461,6319.501465,0.2417566478,0.241790086,R2,12,11,-0.08393771201,3,844.8784881,0.01429771632,0.4062842836,0.3562842829,-0.08391681314,3,844.8784881,0.01429771632,0.4062842836,0.3562842829,1261.244999,1448.924999,3012.914999,1,1,63.5,127,13,15,844.7788784,0.01557064243,-0.01803404652,3.955041409,0.01380461827,-1.042899966,4.425778389,-0.08253270388,0.003652685,-0.3028423489,1.717228029,0.4047280291,0.4202986715,0.3702986707,0.05000000075,4.840529442,0.241790086,7.406622171e-05,1.035630703e-06,4.625320435e-05,3.999471664e-05,-1,-1,0,0,1,0,0
207478,1789729864718155628,0,-0.08719686419,3,-0.08387137204,4.559599876,16,0.004674434662,0.007660627365,2,1,1072,0,0,0,6848.023438,6847.966797,0.2422218174,0.2422278821,R2,10,16,-0.08722001314,3,844.983343,0.01422557328,0.3967497105,0.3467497098,-0.08719686419,3,844.983343,0.01422557328,0.3967497105,0.3467497098,1327.698999,1317.891001,2945.559999,1,1,127,31.75,12,14,844.881345,0.01520208083,-0.01460530795,4.054668903,0.01466855127,-1.057999969,4.484600067,-0.08169145137,0.003879632,-0.2916879718,1.750044481,0.3937722407,0.4089743215,0.3589743208,0.05000000075,4.782944679,0.2422278821,1.683831215e-05,2.607703209e-07,1.049041748e-05,1.049041748e-05,-1,-1,0,0,1,0,0
207501,1789729864742308657,0,-0.04253849015,3,-0.08113576472,4.617906094,8,0.00634765625,0.002994088456,2,1,1072,0,0,0,7356.588867,7356.552246,0.2428111136,0.2428118587,R2,13,8,-0.04238542542,3,845.0874764,0.01381680369,0.3912066149,0.3412066142,-0.04253849015,3,845.0874764,0.01381680369,0.3912066149,0.3412066142,979.1989994,768.7549992,2031.592999,1,1,31.75,3.96875,9,11,844.9839124,0.01462612767,-0.01237421948,4.116583824,0.01513825636,-1.062000036,4.542906284,-0.0800723061,0.002735842,-0.2775814037,1.75461991,0.3828800902,0.3975062179,0.3475062171,0.05000000075,4.682231903,0.2428118587,1.522153616e-05,2.235174179e-07,7.9870224e-06,9.536743164e-06,-1,-1,0,0,1,0,0
207524,1789729864767247833,0,0.01529076695,3,-0.07790503651,4.686228275,11,0.007173538208,0.007712196559,2,1,1072,0,0,0,7758.23877,7758.222168,0.2422109693,0.2422128767,R2,19,11,0.015264838,3,845.1936238,0.01161414664,0.3866141466,0.3366141459,0.01529076695,3,845.1936238,0.01161414664,0.3866141466,0.3366141459,1268.288,1125.832001,2606.897999,1,1,3.96875,127,17,19,845.0887401,0.01232537813,-0.01081552263,4.163917065,0.01550442167,-1.065400004,4.611228466,-0.07828730345,0.00364995,-0.2638698164,1.7625,0.3765999615,0.3889253396,0.3389253389,0.05000000075,4.54487133,0.2422128767,7.055699825e-06,3.129243851e-07,3.814697266e-06,4.410743713e-06,-1,-1,0,0,1,0,0
207547,1789729864792241111,0,-0.001571142231,3,-0.07319609821,4.761159897,18,0.007995605469,0.005495667458,2,1,1072,0,0,0,8031.686523,8031.554199,0.245506376,0.2455131859,R2,8,18,-0.001794539858,3,845.297862,0.01085697766,0.3608569777,0.3108569769,-0.001571142231,3,845.297862,0.01085697766,0.3608569777,0.3108569769,846.2800007,1516.261,2609.462,1,1,127,63.5,15,17,845.1916243,0.0110534234,-0.005754409358,4.213643074,0.01538179908,-1.034700036,4.686160088,-0.07315681875,0.003068357,-0.2519666192,1.787294766,0.375,0.3860534234,0.3360534227,0.05000000075,4.559832573,0.2455131859,5.756318569e-05,4.667788744e-06,3.600120544e-05,3.600120544e-05,-1,-1,0,0,1,0,0
207569,1789729864817537699,0,0.04357459396,3,-0.06949393451,4.835521698,13,0.005109548569,0.009886145592,2,1,1072,0,0,0,8330.503906,8330.500977,0.2432499081,0.2432532758,R2,12,13,0.04345743731,3,845.4144525,0.01046393998,0.3709847473,0.3209847465,0.04357459396,3,845.4144525,0.01046393998,0.3709847473,0.3209847465,890.2020016,916.4110012,2018.579,1,1,63.5,63.5,12,14,845.3052698,0.01105934102,-0.009202844463,4.336723328,0.01617003605,-1.033800006,4.760521889,-0.0705832988,0.002670248,-0.2403276325,1.796237246,0.35,0.361059341,0.3110593403,0.05000000075,4.483304501,0.2432532758,7.376074791e-07,1.415610313e-07,3.576278687e-07,4.768371582e-07,-1,-1,0,0,1,0,0
207593,1789729864842294913,0,0.03957421705,3,-0.06620689481,4.911622524,12,0.007520914078,0.006737112999,2,1,1072,0,0,0,8562.550781,8562.520508,0.2451301217,0.2451314479,R2,11,12,0.03955199942,3,845.5245727,0.01082683913,0.3566339623,0.3066339616,0.03957421705,3,845.5245727,0.01082683913,0.3566339623,0.3066339616,926.5599995,879.5820007,2032.795,1,1,63.5,31.75,11,13,845.4141923,0.01107606571,-0.005647381302,4.380825043,0.01641746983,-1.031299949,4.836622715,-0.06719624996,0.002851129,-0.2302659643,1.826816593,0.3606834071,0.3717594728,0.3217594721,0.05000000075,4.517944813,0.2451314479,1.326203346e-05,3.92831862e-06,4.887580872e-06,8.285045624e-06,-1,-1,0,0,1,0,0
207616,1789729864867719070,0,0.08311676979,3,-0.05871902406,4.985861778,12,0.00322842598,0.005404593423,2,1,1072,0,0,0,8766.167969,8766.18457,0.2452108115,0.2452050447,R1,12,8,0.08311676979,3,845.632948,0.01145686116,0.3729118262,0.3229118254,0.08298771828,3,845.632948,0.01145686116,0.3729118262,0.3229118254,1163.462,918.9959984,2306.576,1,1,31.75,127,11,13,845.5215991,0.0119738495,-0.007682145108,4.415538788,0.01653972641,-1.02489996,4.910861969,-0.06079694256,0.002955145,-0.220871187,1.8625,0.343948556,0.3559224055,0.3059224047,0.05000000075,4.525485516,0.2452108115,0.009243808687,0.01231035125,0.004602313042,0.004041850567,-1,-1,0,0,1,0,0
207639,1789729864892615827,0,-0.00364050339,3,-0.0572373718,5.062656879,9,0.009149551392,0.003707148135,2,1,1072,0,0,0,8869.347656,8869.325195,0.2477648556,0.2477648109,R1,9,21,-0.00364050339,3,845.7484963,0.01205856446,0.3620585645,0.3120585637,-0.003651426872,3,845.7484963,0.01205856446,0.3620585645,0.3120585637,765.6200008,1342.976999,2338.326,1,1,127,1,18,20,845.6339048,0.01237248909,-0.006445261184,4.552425385,0.01598876342,-0.940500021,4.98765707,-0.05714635924,0.002919167,-0.211248015,1.889143045,0.3608569551,0.3732294442,0.3232294435,0.05000000075,4.281556129,0.2477648556,0.004775248468,0.006596671417,0.002378821373,0.003092586994,-1,-1,0,0,1,0,0
207662,1789729864917776399,0,0.02319207788,3,-0.0561552234,5.137269497,20,0.007175207138,0.008682250977,2,1,1072,0,0,0,9118.899414,9118.907227,0.2468751669,0.2468747646,R1,20,12,0.02319207788,3,845.8661602,0.01217780542,0.3621778054,0.3121778047,0.02312114276,3,845.8661602,0.01217780542,0.3621778054,0.3121778047,1612.060001,772.6630001,2608.740999,1,1,1,64,12,14,845.7517098,0.01247996371,-0.005575212184,4.535914898,0.01609369181,-0.9524999857,5.062269688,-0.05673502386,0.003547147,-0.2005244358,1.925,0.35,0.3624799637,0.312479963,0.05000000075,4.320458889,0.2468751669,0.001221738756,0.001934831962,0.000799536705,0.0009939670563,-1,-1,0,0,1,0,0
207687,1789729864943367350,0,0.02326725237,3,-0.05060193315,5.212946415,13,0.007969141006,0.004951477051,2,1,1072,0,0,0,9268.540039,9268.5,0.2482351363,0.2482345104,R1,13,12,0.02326725237,3,845.9860795,0.01253950596,0.3468009269,0.2968009262,0.02309350856,3,845.9860795,0.01253950596,0.3468009269,0.2968009262,1042.015001,1034.672001,2339.388,1,1,64,32,10,12,845.8693111,0.01303049456,-0.007619301789,4.630657196,0.01460327301,-0.834800005,5.137946606,-0.05118361488,0.003819359,-0.1860031395,1.973778176,0.35,0.3630304946,0.3130304938,0.05000000075,3.865672588,0.2482351363,0.01375225186,0.01312036067,0.005637407303,0.007522523403,-1,-1,0,0,1,0,0
207707,1789729864968741544,0,0.02557830699,3,-0.05191319808,5.290525436,8,0.008288383484,0.008922889829,2,1,1072,0,0,0,9394.600586,9394.600586,0.2464226931,0.2464227527,R2,13,8,0.02555965073,3,846.1050052,0.0107978303,0.3482978303,0.2982978296,0.02557830699,3,846.1050052,0.0107978303,0.3482978303,0.2982978296,936.8589993,820.3910007,2015.012001,1,1,32,3.96875,9,11,845.9851855,0.01133036893,-0.007052580826,4.756111622,0.01545870211,-0.8454999924,5.215525627,-0.05255265534,0.002897136,-0.1679479465,2.017405355,0.3337026776,0.3450330465,0.2950330457,0.05000000075,4.02129221,0.2464227527,2.413988113e-06,3.17953527e-06,1.192092896e-06,1.490116119e-06,-1,-1,0,0,1,0,0
207731,1789729864992716588,0,0.09196991473,3,-0.04538780451,5.365599155,18,0.008048534393,0.009265422821,2,1,1072,0,0,0,9622.299805,9622.279297,0.2452119738,0.245211944,R1,18,13,0.09196991473,3,846.2259715,0.008910221979,0.3306110582,0.2806110575,0.09183886647,3,846.2259715,0.008910221979,0.3306110582,0.2806110575,1154.976,909.8579998,2292.380001,1,1,3.96875,63.5,13,15,846.1034938,0.009804925881,-0.009250451811,4.864218712,0.01529113855,-0.8062999845,5.290599346,-0.04768705368,0.002732726,-0.1468776907,2.075,0.3375,0.3473049259,0.2973049251,0.05000000075,3.922019482,0.2452119738,0.00985570997,0.006674077362,0.004778206348,0.004078745842,-1,-1,0,0,1,0,0
207754,1789729865018808160,0,0.1063710675,3,-0.04257053137,5.437238216,13,0.00598692894,0.00331556797,2,1,1072,0,0,0,10063.1875,10063.18945,0.2450884879,0.2450884879,R1,13,12,0.1063710675,3,846.3514126,0.007588492706,0.3198788494,0.2698788487,0.1064222604,3,846.3514126,0.007588492706,0.3198788494,0.2698788487,1085.326,844.757,2197.994001,1,1,63.5,63.5,6,8,846.2289954,0.008979066275,-0.01211440098,4.850792885,0.01529090665,-0.8098999858,5.362238407,-0.0452298075,0.00380921,-0.1283373327,2.0375,0.3235908544,0.3325699207,0.28256992,0.05000000075,3.928657055,0.2450884879,0.002044990659,0.001774005592,0.001400887966,0.001400947571,-1,-1,0,0,1,0,0
207777,1789729865043705428,0,0.1189147532,3,-0.03667932004,5.460187912,12,0.009130954742,0.005450248718,2,1,1072,0,0,0,10936.64062,10936.61035,0.2441141009,0.2441141009,R1,12,12,0.1189147532,3,846.471769,0.006285889074,0.3306244689,0.2806244681,0.119032383,3,846.471769,0.006285889074,0.3306244689,0.2806244681,974.7600002,926.6800003,2168.148001,1,1,63.5,63.5,6,8,846.3461726,0.008716183715,-0.01941248961,4.990735531,0.01472834591,-0.7452999949,5.385188103,-0.03965218738,0.003656983,-0.103783415,2.025,0.3093296389,0.3180458226,0.2680458218,0.05000000075,3.719595194,0.2441141009,0.00604660809,0.0003595128655,0.002488136292,0.002120256424,-1,-1,0,0,1,0,0
207800,1789729865068180942,0,0.03311129659,3,-0.0395006761,5.460187912,13,0.007674455643,0.008440315723,2,1,1056,0,0,0,12286.71484,12286.7207,0.2574339211,0.2574339211,R1,13,12,0.03311129659,3,846.5983144,0.003011555877,0.3235862782,0.2735862774,0.03307847306,3,846.5983144,0.003011555877,0.3235862782,0.2735862774,791.0970001,817.9669991,1858.49,1,1,63.5,31.75,10,12,846.4716034,0.003905377584,-0.01382246893,5.039568901,0.01547943894,-0.7713000178,5.385188103,-0.04032845795,0.003222096,-0.2123120733,1.987727185,0.3245456296,0.3284510072,0.2784510065,0.05000000075,3.887019634,0.2574339211,0.004253149033,0.0001606047153,0.00233566761,0.001146972179,-1,-1,0,0,1,0,0
207822,1789729865093885367,0,0.1327049583,3,-0.0287864022,5.533662319,12,0.0042719841,0.007470436394,2,1,1056,0,0,0,12839.00879,12838.86328,0.2719014883,0.2719014883,R1,12,9,0.1327049583,3,846.7283562,-0.001300456934,0.3469046333,0.2969046325,0.1327471733,3,846.7283562,-0.001300456934,0.3469046333,0.2969046325,1028.960999,887.5370007,2167.707001,1,1,31.75,127,12,14,846.602372,-0.0007898830227,-0.008319471031,4.992187977,0.01405504998,-0.7109000087,5.45866251,-0.03210402653,0.003040475,-0.1660434366,1.968038681,0.3180386807,0.3172487976,0.2672487969,0.05000000075,3.816228867,0.2719014883,0.0195697695,0.0008063986897,0.003110051155,0.005658209324,-1,-1,0,0,1,0,0
207846,1789729865119193797,0,0.09746658802,3,-0.0245577246,5.610490322,11,0.007517814636,0.006328344345,2,1,1056,0,0,0,13166.75879,13166.76855,0.2792209983,0.2792209983,R1,11,11,0.09746658802,3,846.8606417,-0.001663174015,0.3542238209,0.3042238201,0.09748129547,3,846.8606417,-0.001663174015,0.3542238209,0.3042238201,882.6379986,776.2289982,1910.927999,1,1,127,31.75,14,16,846.7298624,-0.001025798148,-0.007795133162,5.198986053,0.01435745228,-0.6812999845,5.535490513,-0.02699438855,0.003017562,-0.1337288776,1.961646501,0.3491465007,0.3481207026,0.2981207018,0.05000000075,3.974556446,0.2792209983,0.0004739314318,7.56457448e-05,0.0002538561821,0.0002570152283,-1,-1,0,0,1,0,0
207868,1789729865143982921,0,0.03779686242,3,-0.02444811165,5.686184883,14,0.002943992615,0.008826375008,2,1,1056,0,0,0,13642.92676,13642.94141,0.2973656952,0.2973656952,R1,14,15,0.03779686242,3,846.9921098,-0.002634298056,0.3712495858,0.321249585,0.03778024763,3,846.9921098,-0.002634298056,0.3712495858,0.321249585,827.3540001,1036.375,2080.243999,1,1,31.75,31.75,12,14,846.8606695,-0.002127021085,-0.006134490948,5.218558788,0.01289620716,-0.6083999872,5.611185074,-0.0253930334,0.003046696,-0.1138063801,1.943404418,0.3559044179,0.3537773968,0.303777396,0.05000000075,4.140697002,0.2973656952,0.002007961273,6.827712059e-05,0.0007622241974,0.0004124045372,-1,-1,0,0,1,0,0
207893,1789729865169257387,0,0.09582468867,3,-0.02061557956,5.760631561,12,0.003931045532,0.007388114929,2,1,1056,0,0,0,14093.03516,14093.05957,0.3034790456,0.3034790456,R1,12,9,0.09582468867,3,847.1225917,-0.003631169442,0.3784815503,0.3284815495,0.09586465359,3,847.1225917,-0.003631169442,0.3784815503,0.3284815495,972.3959999,858.4330006,2062.24,1,1,31.75,127,12,14,846.9908458,-0.002723691054,-0.008453609422,5.222546577,0.01319586672,-0.6218000054,5.685631752,-0.0230111964,0.004023363,-0.1046115595,1.900231944,0.3747680557,0.3720443646,0.3220443639,0.05000000075,4.286969662,0.3034790456,0.001590684056,0.0001512020826,0.0009425878525,0.0007877349854,-1,-1,0,0,1,0,0
207915,1789729865194330194,0,0.005431162659,3,-0.01885145158,5.837080479,10,0.008624315262,0.0007229149342,2,1,1312,0,0,0,14309.2041,14309.14941,0.3068478703,0.3068478703,R1,10,15,0.005431162659,3,847.2558552,-0.005652122665,0.3818478773,0.3318478766,0.005414610263,3,847.2558552,-0.005652122665,0.3818478773,0.3318478766,1044.931,1044.329,2349.296,1,1,127,15.875,14,16,847.1210384,-0.004997870885,-0.007315562572,5.350104809,0.01094455086,-0.4968999922,5.762080669,-0.01898723096,0.003158097,-0.09925166179,1.881358155,0.3811418455,0.3761439746,0.3261439739,0.05000000075,4.498454094,0.3068478703,0.008474007249,0.0002382695675,0.00257062912,0.001686513424,-1,-1,0,0,1,0,0
207937,1789729865219073072,0,-0.09159851819,3,-0.02151744068,5.911942482,16,0.006841182709,0.009484946728,2,1,1056,0,0,0,14561.41699,14561.41504,0.321270287,0.321270287,R1,16,11,-0.09159851819,3,847.3862609,-0.003729714081,0.3837702859,0.3337702852,-0.09168747067,3,847.3862609,-0.003729714081,0.3837702859,0.3337702852,1163.000999,824.9800014,2274.887001,1,1,15.875,31.75,13,15,847.2504406,-0.003251974238,-0.006403325126,5.386911392,0.009530680254,-0.4282000065,5.836942673,-0.01922747865,0.002648308,-0.09623845004,1.85,0.3870216545,0.3837696803,0.3337696795,0.05000000075,4.704254627,0.321270287,0.0002954602242,2.746284008e-05,0.0001261234283,0.0001367330551,-1,-1,0,0,1,0,0
207961,1789729865243944701,0,-0.08576488495,3,-0.0236006286,5.985338211,15,0.006615638733,0.007948279381,2,1,1056,0,0,0,14800.22461,14800.22852,0.3231094182,0.3231094182,R1,15,11,-0.08576488495,3,847.5203932,-0.007637257222,0.3923627428,0.342362742,-0.08582524955,3,847.5203932,-0.007637257222,0.3923627428,0.342362742,887.6470013,883.5499992,2015.162001,1,1,31.75,31.75,12,14,847.3836025,-0.007598307915,-0.003230144735,5.418952942,0.008979270235,-0.3998000026,5.910338402,-0.0214565061,0.003190787,-0.09294809937,1.8375,0.3875,0.3799016921,0.3299016913,0.05000000075,4.899298191,0.3231094182,0.0003425776958,1.982599497e-05,7.772445679e-05,7.754564285e-05,-1,-1,0,0,1,0,0
207983,1789729865268842640,0,-0.07052673399,3,-0.02093793079,6.061052322,11,0.008615493774,0.006151400506,2,1,1056,0,0,0,14912.67188,14912.6416,0.3390884995,0.3390884995,R1,11,10,-0.07052673399,3,847.660484,-0.01091148425,0.4198988277,0.369898827,-0.07056962699,3,847.660484,-0.01091148425,0.4198988277,0.369898827,1152.230999,924.4259987,2368.382,1,1,31.75,127,13,15,847.5221959,-0.01133642532,6.842092262e-05,5.475063324,0.0084590232,-0.3707999885,5.986052513,-0.01917476207,0.003707358,-0.08921282881,1.793123417,0.4,0.3886635747,0.3386635739,0.05000000075,5.117519855,0.3390884995,0.01707497239,0.0002371370792,0.009192228317,0.001751601696,-1,-1,0,0,1,0,0
208006,1789729865293740508,0,-0.1834060252,3,-0.02275593951,6.135218143,8,0.008682250977,0.006126798689,2,1,1056,0,0,0,14849.12305,14849.10156,0.3586556017,0.3586556017,R1,8,19,-0.1834060252,3,847.7999052,-0.009294186719,0.4282058133,0.3782058125,-0.1833882481,3,847.7999052,-0.009294186719,0.4282058133,0.3782058125,744.8610001,1179.813002,2134.856001,1,1,127,3.96875,15,17,847.6593707,-0.0103619704,0.004228004254,5.568040371,0.007176367566,-0.3066999912,6.060218334,-0.01817078888,0.003103744,-0.08516114107,1.74488554,0.4301144605,0.4197524901,0.3697524893,0.05000000075,5.37062788,0.3586556017,0.01460507512,0.0001794695854,0.00701880455,0.001530706882,-1,-1,0,0,1,0,0
208030,1789729865318654647,0,-0.1776497811,3,-0.02679273114,6.209630489,19,0.007380008698,0.005843877792,2,1,1056,0,0,0,14754.2793,14754.28125,0.3874519169,0.3874519169,R1,19,12,-0.1776497811,3,847.9444852,-0.0125480555,0.4582706607,0.4082706599,-0.1777548641,3,847.9444852,-0.0125480555,0.4582706607,0.4082706599,1193.829,955.3330002,2402.656,1,1,3.96875,31.75,11,13,847.8019555,-0.01411746163,0.007980729453,5.647234917,0.007625717204,-0.3190999925,6.13463068,-0.02235148661,0.00324517,-0.08054121752,1.668266155,0.4375,0.4233825384,0.3733825376,0.05000000075,5.573692322,0.3874519169,0.0002997517586,2.217292786e-05,0.0001538395882,0.0001538395882,-1,-1,0,0,1,0,0
208053,1789729865343874721,0,-0.1289143115,3,-0.02450779267,6.28407526,12,0.005989551544,0.004902385175,2,1,1056,0,0,0,14649.625,14649.61914,0.4139896333,0.4139896333,R1,12,11,-0.1289143115,3,848.0900929,-0.01101034228,0.4883171118,0.4383171111,-0.1289537996,3,848.0900929,-0.01101034228,0.4883171118,0.4383171111,1340.522999,1211.342001,2963.723999,1,1,31.75,127,11,13,847.9463038,-0.01281444915,0.01007977407,5.695707798,0.008671919815,-0.3583000004,6.209075451,-0.02128493413,0.003190617,-0.07644672598,1.603044619,0.4719553808,0.4591409317,0.4091409309,0.05000000075,5.754168987,0.4139896333,0.02244496346,0.0001980215311,0.009884238243,0.0009959340096,-1,-1,0,0,1,0,0
208078,1789729865368850586,0,-0.1813649237,3,-0.02766936272,6.359986782,9,0.007018566132,0.007357362658,2,1,1056,0,0,0,14344.38477,14344.38281,0.4394994974,0.4394994974,R1,9,20,-0.1813649237,3,848.2355328,-0.01050049067,0.5117681805,0.4617681797,-0.1813573837,3,848.2355328,-0.01050049067,0.5117681805,0.4617681797,1239.373999,1501.323,3046.528,1,1,127,1.984375,14,16,848.0893591,-0.01275282446,0.01262482814,5.794035912,0.008121898398,-0.3271999955,6.284986973,-0.02313523926,0.003966195,-0.07582063801,1.563631214,0.4988687856,0.4861159611,0.4361159604,0.05000000075,5.807877541,0.4394994974,0.008907929063,0.001065693796,0.002784907818,0.002254843712,-1,-1,0,0,1,0,0
208099,1789729865394008874,0,-0.2239672095,3,-0.03140551597,6.435907364,12,0.006104946136,0.004874944687,2,1,1056,0,0,0,14077.05566,14077.05273,0.444006741,0.4440321326,R2,22,12,-0.2238016129,3,848.3825639,-0.007529990748,0.5245997028,0.474599702,-0.2239672095,3,848.3825639,-0.007529990748,0.5245997028,0.474599702,1453.903999,795.9759998,2487.524,1,1,1.984375,127,14,16,848.23487,-0.0104527222,0.01684257016,5.854747295,0.007901738398,-0.3134999871,6.360907555,-0.02580633573,0.003241393,-0.07562713679,1.497682967,0.5226829674,0.5122302452,0.4622302445,0.05000000075,5.908336639,0.4440321326,3.889203072e-06,4.023313522e-07,3.606081009e-06,3.576278687e-07,-1,-1,0,0,1,0,0
208124,1789729865418872679,0,-0.1026526988,3,-0.03227177262,6.510452271,10,0.007029056549,0.007751464844,2,1,1056,0,0,0,13793.60449,13793.60547,0.4257281721,0.4257268608,R1,10,21,-0.1026526988,3,848.5360728,-0.01047241222,0.5520275878,0.502027587,-0.1026491597,3,848.5360728,-0.01047241222,0.5520275878,0.502027587,1002.952,1058.094999,2302.439001,1,1,127,1.984375,12,14,848.386277,-0.01351585705,0.01796735078,5.938700199,0.01004648022,-0.3903999925,6.435452461,-0.02970545553,0.00347422,-0.07493998275,1.4625,0.534450517,0.5209346599,0.4709346592,0.05000000075,5.790622234,0.4257281721,0.003407984972,0.0002629235387,0.003395289183,0.0001505613327,-1,-1,0,0,1,0,0
208147,1789729865444493987,0,-0.1054756492,3,-0.02929825336,6.585821629,22,0.007674694061,0.006835520267,2,1,1056,0,0,0,13536.66016,13536.61133,0.4010766447,0.4004407525,R1,22,13,-0.1054756492,3,848.6910545,-0.007647655904,0.5547970805,0.5047970797,-0.1056000218,3,848.6910545,-0.007647655904,0.5547970805,0.5047970797,1359.629,811.1450005,2400.622,1,1,1.984375,31.75,14,16,848.539934,-0.01110371482,0.0204423964,5.99060154,0.009822311811,-0.3768999875,6.510821819,-0.0266613625,0.005609714,-0.07373635065,1.394509657,0.5625,0.5513962852,0.5013962844,0.05000000075,5.672665119,0.4010766447,0.03556056321,0.002753987908,0.01074540615,0.01249992847,-1,-1,0,0,1,0,0
208170,1789729865469558729,0,-0.1282066107,3,-0.03224859014,6.668877602,15,0.007704019547,0.007774174213,2,1,1056,0,0,0,13064.06836,13064.06836,0.4000740349,0.4000830948,R2,13,15,-0.1282065362,3,848.8405436,-0.002676319797,0.578203461,0.5282034602,-0.1282066107,3,848.8405436,-0.002676319797,0.578203461,0.5282034602,1121.193001,993.4750004,2341.823,1,1,31.75,31.75,10,12,848.6876966,-0.006132659037,0.02049585618,6.060446262,0.01084943302,-0.4093999863,6.593877792,-0.02904342487,0.004423865,-0.0721050791,1.364653955,0.5603460451,0.554213386,0.5042133853,0.05000000075,5.391816616,0.4000830948,6.109476089e-07,1.490116119e-08,2.980232239e-07,7.152557373e-07,-1,-1,0,0,1,0,0
208191,1789729865478349963,0,0.1050599366,3,-0.0279336907,6.741318703,14,0.006712675095,0.003678917885,2,1,1056,0,0,0,12348.42578,12348.41504,0.4002187252,0.4001325369,R1,14,15,0.1050599366,3,848.8984246,-0.01138290856,0.5886170914,0.5386170907,0.105058901,3,848.8984246,-0.01138290856,0.5886170914,0.5386170907,974.4689999,1128.196999,2347.101999,1,1,31.75,63.5,13,15,848.7447731,-0.01380033512,0.0130566787,6.082532883,0.01861912385,-0.461800009,6.666318893,-0.03056018986,0.003079549,-0.07135668355,1.34147949,0.575,0.5611996649,0.5111996641,0.05000000075,5.314397335,0.4002187252,0.005906865001,0.0002147555351,0.001922488213,0.007009267807,-1,-1,0,0,1,0,0
