time_s,x_m,y_m,yaw_rad,vx_mps,vy_mps,wz_radps
1788870553.3171391,-3.259,-5.3881,-1.875372573279547,0.4753,0.0101,0.0624
1788870553.373717,-3.2668,-5.4132,-1.87138793870817,0.4534,0.011,0.0679
1788870553.4421253,-3.2758,-5.4425,-1.8669907864555364,0.4513,0.0105,0.0648
1788870553.5037262,-3.2839,-5.4693,-1.8626029100813208,0.4511,0.0114,0.0704
1788870553.5678802,-3.292,-5.4966,-1.8582708804837613,0.4512,0.0113,0.0697
1788870553.6264126,-3.2996,-5.5226,-1.8535841720520339,0.4511,0.0126,0.078
1788870553.6926336,-3.3077,-5.5508,-1.8485900614908315,0.4511,0.0124,0.0766
1788870553.7513988,-3.315,-5.5768,-1.8436127971307987,0.451,0.0137,0.085
1788870553.8169992,-3.3228,-5.6051,-1.8380099514366472,0.451,0.014,0.0864
1788870553.8744278,-3.3296,-5.6304,-1.8330541939674956,0.4511,0.0133,0.0824
1788870553.942413,-3.3373,-5.6596,-1.827798971890657,0.4511,0.0132,0.0815
1788870554.0179255,-3.3458,-5.6924,-1.8209394462916186,0.451,0.0147,0.0913
1788870554.0782144,-3.3526,-5.7195,-1.8150833025169066,0.4509,0.0151,0.0934
1788870554.142598,-3.3594,-5.7471,-1.8092432407203625,0.451,0.0147,0.0913
1788870554.202587,-3.3652,-5.7719,-1.8008563078792375,0.4029,0.0235,0.1449
1788870554.2675002,-3.3712,-5.798,-1.793461491944575,0.4239,0.0185,0.1148
1788870554.325258,-3.3763,-5.8211,-1.7841977682447314,0.4008,0.0264,0.1631
1788870554.392251,-3.3815,-5.8461,-1.7721357154953696,0.3743,0.0294,0.1813
1788870554.4511116,-3.3857,-5.8678,-1.7614272080461426,0.3731,0.0293,0.1814
1788870554.5172691,-3.3902,-5.892,-1.750137059201474,0.3734,0.0275,0.1703
1788870554.5767493,-3.3942,-5.9151,-1.7408133898565272,0.3974,0.0254,0.1574
1788870554.642622,-3.3984,-5.9407,-1.7312312099808582,0.3995,0.0234,0.145
1788870554.7012916,-3.4022,-5.965,-1.7238163895235865,0.4234,0.0204,0.1265
1788870554.767345,-3.4063,-5.9927,-1.7167599343520952,0.4256,0.0175,0.1086
1788870554.8250597,-3.4099,-6.0177,-1.7121603768134286,0.449,0.0134,0.0832
1788870554.892115,-3.4141,-6.048,-1.7069903221104805,0.4512,0.0123,0.0766
1788870554.9511704,-3.4178,-6.0758,-1.7030352951860552,0.4744,0.0107,0.0667
1788870555.0173347,-3.4218,-6.1065,-1.6988120413189673,0.4764,0.0101,0.0625
1788870555.076802,-3.4254,-6.1349,-1.6951731372066456,0.4765,0.0101,0.0625
1788870555.1424417,-3.4291,-6.1657,-1.6912463483157614,0.4765,0.0096,0.0596
1788870555.2026052,-3.4326,-6.1945,-1.6876219359599585,0.4765,0.0096,0.0596
1788870555.267256,-3.436,-6.2248,-1.6837273201544247,0.4764,0.01,0.0618
1788870555.3249958,-3.439,-6.2519,-1.6792443963558341,0.4533,0.0116,0.0721
1788870555.3922453,-3.4421,-6.2815,-1.6741406664960217,0.4512,0.0128,0.0794
1788870555.4525998,-3.4449,-6.3094,-1.6693812346946977,0.4511,0.0119,0.0738
1788870555.5180106,-3.4476,-6.3377,-1.6646280341924669,0.4511,0.0123,0.0759
1788870555.5765412,-3.4501,-6.3646,-1.6598588000162713,0.451,0.0133,0.0822
1788870555.6426127,-3.4526,-6.3939,-1.6539499570553846,0.451,0.0143,0.0885
1788870555.7015061,-3.4547,-6.4208,-1.6483394971858043,0.4509,0.0156,0.0969
1788870555.7675204,-3.4569,-6.4501,-1.6415742036495617,0.4507,0.0169,0.1045
1788870555.8271046,-3.4586,-6.4761,-1.635132825658229,0.4275,0.0172,0.1064
1788870555.892721,-3.4602,-6.5038,-1.6275490141523796,0.4255,0.0185,0.1146
1788870555.952035,-3.4615,-6.5288,-1.6208624200793236,0.4254,0.0183,0.1132
1788870556.0176642,-3.4628,-6.5569,-1.613324609950894,0.4254,0.0188,0.1165
1788870556.0918918,-3.4639,-6.5888,-1.604675325291277,0.4254,0.0185,0.1145
1788870556.1533813,-3.4647,-6.6151,-1.597208945047905,0.4254,0.0189,0.1172
1788870556.2177796,-3.4652,-6.6419,-1.5900517160378722,0.4254,0.0187,0.1158
1788870556.2924805,-3.4657,-6.6739,-1.5817872095997225,0.4255,0.018,0.1112
1788870556.3502414,-3.4658,-6.6981,-1.5752549938361924,0.4255,0.0179,0.1104
1788870556.4173605,-3.4658,-6.7271,-1.5676175076465162,0.4255,0.0177,0.1099
1788870556.4772034,-3.4656,-6.753,-1.5608488233472833,0.4255,0.0183,0.1132
1788870556.5424945,-3.4652,-6.7803,-1.553820474008697,0.4256,0.0173,0.1073
1788870556.601355,-3.4646,-6.8068,-1.5476568669076567,0.4488,0.0172,0.1069
1788870556.6675632,-3.4638,-6.836,-1.5406788762704373,0.4507,0.0173,0.1073
1788870556.7423449,-3.4626,-6.8685,-1.5326185876850766,0.4266,0.0174,0.1075
1788870556.8000257,-3.4615,-6.8941,-1.526236980750793,0.4487,0.0173,0.1076
1788870556.8675303,-3.46,-6.9243,-1.519052978517707,0.4506,0.0178,0.1101
1788870556.9424858,-3.4581,-6.958,-1.5110680686539752,0.4508,0.0169,0.1045
1788870557.0020545,-3.4564,-6.985,-1.504759171135573,0.4508,0.017,0.1052
1788870557.0680497,-3.4543,-7.0143,-1.4981928954251815,0.4509,0.0162,0.1003
1788870557.142657,-3.4517,-7.048,-1.4908393929619692,0.4508,0.0163,0.101
1788870557.2007656,-3.4494,-7.0745,-1.4845773897988668,0.4508,0.0165,0.1024
1788870557.267496,-3.4467,-7.1042,-1.4778147445629601,0.4508,0.017,0.1052
1788870557.3269253,-3.444,-7.1315,-1.471587248665415,0.4508,0.0162,0.1003
1788870557.3924923,-3.441,-7.1602,-1.4645788026443998,0.4507,0.0174,0.108
1788870557.467602,-3.4373,-7.1939,-1.4576050612640097,0.4509,0.015,0.0927
1788870557.5273783,-3.4341,-7.2212,-1.4522548280187104,0.451,0.0144,0.0892
1788870557.591908,-3.4306,-7.2499,-1.4466337521867247,0.451,0.0143,0.0885
1788870557.6676335,-3.4262,-7.2834,-1.439706876798486,0.451,0.0147,0.0913
1788870557.7254708,-3.4226,-7.3098,-1.4344046395924035,0.451,0.0147,0.0913
1788870557.792373,-3.4185,-7.3393,-1.4283075884506458,0.4509,0.0148,0.092
1788870557.85036,-3.4146,-7.3656,-1.4230129918152126,0.451,0.0147,0.0913
1788870557.9174526,-3.4101,-7.3951,-1.416669302437908,0.4509,0.0151,0.0934
1788870557.9916725,-3.4047,-7.4285,-1.4098506397240014,0.4509,0.015,0.0927
1788870558.0541885,-3.4,-7.4565,-1.403547429291942,0.4508,0.0163,0.1012
1788870558.117847,-3.3952,-7.484,-1.3972855057252156,0.4508,0.0164,0.1017
1788870558.1926832,-3.3894,-7.516,-1.386855479229161,0.4258,0.0227,0.1405
1788870558.2522423,-3.3848,-7.54,-1.3774979697833643,0.4011,0.0248,0.1531
1788870558.3175359,-3.3796,-7.5655,-1.36716009426953,0.3992,0.0254,0.1568
1788870558.3764396,-3.3747,-7.5885,-1.3571224285517927,0.3986,0.0283,0.1748
1788870558.4426873,-3.3689,-7.6142,-1.3458334311855558,0.3988,0.0273,0.1692
1788870558.517168,-3.3619,-7.6434,-1.3341127132082957,0.3992,0.0253,0.1568
1788870558.5925097,-3.3544,-7.6738,-1.3236876713369976,0.424,0.0226,0.14
1788870558.6666336,-3.3464,-7.7046,-1.314826868658251,0.4254,0.0191,0.1185
1788870558.742796,-3.3378,-7.7368,-1.3090267214733793,0.4502,0.0123,0.0765
1788870558.8173387,-3.3286,-7.7707,-1.305476902991096,0.4755,0.0076,0.0477
1788870558.8923547,-3.3192,-7.8052,-1.3037396100644987,0.4767,0.0038,0.0235
1788870558.9524555,-3.3112,-7.8342,-1.302971964717917,0.4997,0.0021,0.0131
1788870559.0175655,-3.3027,-7.8652,-1.3019676988094175,0.5017,0.0023,0.0147
1788870559.0920966,-3.293,-7.9002,-1.299960654732637,0.4778,0.004,0.0251
1788870559.1681695,-3.2834,-7.9346,-1.2974613591364146,0.4766,0.0058,0.036
1788870559.2424436,-3.2737,-7.969,-1.293686471011315,0.4765,0.0081,0.05
1788870559.3012016,-3.2658,-7.9965,-1.2901935978287233,0.4764,0.0096,0.0596
1788870559.3675811,-3.2574,-8.0252,-1.2856810183425402,0.4528,0.0106,0.0657
1788870559.4418406,-3.2478,-8.0577,-1.280173353505739,0.4511,0.0119,0.0738
1788870559.5016308,-3.2399,-8.0836,-1.2757042733937636,0.4511,0.0123,0.0759
1788870559.5674584,-3.2313,-8.1117,-1.2704619643417607,0.4511,0.0126,0.078
1788870559.62643,-3.2233,-8.1371,-1.2662613940489134,0.4511,0.0122,0.0752
1788870559.6925278,-3.2143,-8.1655,-1.2615183141038542,0.4512,0.011,0.0683
1788870559.7492135,-3.2061,-8.1908,-1.2583107236089115,0.474,0.0093,0.0578
1788870559.8176475,-3.1961,-8.2216,-1.2548471147315579,0.4764,0.0082,0.0507
1788870559.8760493,-3.1872,-8.2487,-1.2518943459543308,0.4765,0.0079,0.0493
1788870559.942376,-3.1774,-8.2781,-1.248945907930924,0.4765,0.0075,0.0463
1788870560.0018718,-3.1683,-8.3052,-1.2459686551407028,0.4765,0.0078,0.0485
1788870560.0664854,-3.1583,-8.3346,-1.2425202591179434,0.4765,0.0085,0.0529
1788870560.1290398,-3.1487,-8.3625,-1.2393123897218503,0.4765,0.0082,0.0507
1788870560.1922853,-3.1389,-8.3909,-1.2358747196642443,0.4764,0.0088,0.0544
1788870560.2517784,-3.1294,-8.4179,-1.2324467571592495,0.4764,0.0094,0.0581
1788870560.3174772,-3.1191,-8.4471,-1.228553362318026,0.4764,0.0102,0.0632
1788870560.3772957,-3.1092,-8.4744,-1.2246286298894586,0.4764,0.0097,0.0603
1788870560.4420383,-3.0988,-8.5031,-1.2207118016770402,0.4764,0.0102,0.0632
1788870560.502893,-3.0886,-8.5308,-1.2165693867641858,0.4763,0.0103,0.0637
1788870560.567308,-3.0781,-8.559,-1.2126663435392624,0.4764,0.0101,0.0625
1788870560.6417603,-3.0655,-8.5924,-1.2083130987085153,0.4764,0.0097,0.0603
1788870560.7020612,-3.0551,-8.6195,-1.2044261076009448,0.4764,0.01,0.0618
1788870560.7674057,-3.0441,-8.648,-1.2007748377830727,0.4764,0.009,0.0559
1788870560.825871,-3.0339,-8.6742,-1.197129584485932,0.4764,0.0098,0.061
1788870560.892549,-3.0223,-8.7035,-1.1930332099626697,0.4763,0.0104,0.0647
1788870560.9676445,-3.009,-8.7366,-1.1884523088175212,0.4764,0.0096,0.0596
1788870561.0294352,-2.9981,-8.7636,-1.184600372109636,0.4763,0.0107,0.0662
1788870561.0929303,-2.9866,-8.7916,-1.180266609369546,0.4527,0.0106,0.0658
1788870561.1679425,-2.9739,-8.8221,-1.1751703320178415,0.4512,0.0107,0.0662
1788870561.2426553,-2.9603,-8.8545,-1.1703906823111023,0.4752,0.0105,0.0653
1788870561.31764,-2.9462,-8.8873,-1.165853111918838,0.4764,0.0101,0.0625
1788870561.3929539,-2.9321,-8.9202,-1.1608342252951394,0.4764,0.0108,0.0669
1788870561.468368,-2.9177,-8.9529,-1.1557859819397636,0.4757,0.011,0.0688
1788870561.5430286,-2.9035,-8.9847,-1.1505288974568897,0.4521,0.0116,0.0732
1788870561.6177058,-2.8903,-9.0139,-1.1453219156115741,0.4511,0.0118,0.0732
1788870561.6819572,-2.8797,-9.0373,-1.1412777517627797,0.4511,0.0122,0.0764
1788870561.7472808,-2.866,-9.0668,-1.135561196238892,0.4511,0.0124,0.0766
1788870561.8177001,-2.8516,-9.0975,-1.1303502373394931,0.4512,0.0116,0.0718
1788870561.8931892,-2.8377,-9.1268,-1.1248809911039481,0.4512,0.0118,0.0731
1788870561.9566326,-2.8245,-9.1541,-1.120440274100062,0.4511,0.0121,0.0771
1788870562.0190518,-2.8127,-9.1784,-1.1156966539541484,0.4511,0.0125,0.0773
1788870562.0935009,-2.7977,-9.2088,-1.1098276928299478,0.4511,0.0128,0.0794
1788870562.1682854,-2.7825,-9.239,-1.1034476996603013,0.4511,0.0134,0.0829
1788870562.2429514,-2.7669,-9.2696,-1.0968681127798883,0.451,0.0138,0.0857
1788870562.3175151,-2.7515,-9.2992,-1.090574578349169,0.451,0.0141,0.0871
1788870562.392781,-2.7387,-9.3236,-1.0852023901354175,0.451,0.0143,0.0885
1788870562.468049,-2.7187,-9.361,-1.0767731942843715,0.451,0.0143,0.0885
1788870562.5699008,-2.7028,-9.3903,-1.0702721882589845,0.451,0.0147,0.092
1788870562.642721,-2.6826,-9.4266,-1.061689725732514,0.4509,0.0152,0.0941
1788870562.7171526,-2.6676,-9.4533,-1.0551812940592966,0.4508,0.016,0.0997
1788870562.7928002,-2.6514,-9.4815,-1.0480122394761036,0.4508,0.0169,0.106
1788870562.853901,-2.6367,-9.5068,-1.0410733133702315,0.4507,0.0171,0.1059
1788870562.9179242,-2.6197,-9.5355,-1.0330173943359,0.4507,0.0178,0.1101
1788870562.9926622,-2.6022,-9.5645,-1.0254498391114115,0.4508,0.0164,0.1017
1788870563.0673218,-2.5881,-9.5874,-1.0181196268124395,0.4268,0.0208,0.1329
1788870563.1420317,-2.5721,-9.6131,-1.008494688302737,0.4249,0.0225,0.141
1788870563.2184653,-2.5528,-9.6431,-0.9966588008598153,0.4247,0.0234,0.1449
1788870563.3061628,-2.5315,-9.6754,-0.9837117332822302,0.4249,0.0225,0.1396
1788870563.418296,-2.506,-9.713,-0.9689615003209963,0.4251,0.0211,0.1303
1788870563.5183878,-2.4801,-9.75,-0.9556624542739741,0.4254,0.0192,0.1191
1788870563.6170807,-2.4588,-9.7797,-0.9457819792337213,0.4256,0.0175,0.1079
1788870563.6927605,-2.4412,-9.8038,-0.9381353890563244,0.4264,0.0166,0.1015
1788870563.7678385,-2.4168,-9.8367,-0.9287136628801173,0.4505,0.0163,0.1004
1788870563.8284945,-2.3994,-9.8597,-0.9222081011744268,0.4509,0.0162,0.1003
1788870563.8928742,-2.381,-9.8837,-0.9155199620725138,0.4509,0.0162,0.1003
1788870563.9690807,-2.36,-9.9108,-0.9075228004056093,0.4508,0.0173,0.1073
1788870564.042886,-2.3401,-9.9359,-0.8986121930977327,0.4261,0.0207,0.1316
1788870564.1234856,-2.3198,-9.9611,-0.8884051280095091,0.4248,0.0231,0.1443
1788870564.2134073,-2.299,-9.9863,-0.8773627228276137,0.4228,0.024,0.1495
1788870564.293854,-2.2812,-10.0075,-0.8667547743016751,0.4001,0.0264,0.1661
1788870564.3684227,-2.259,-10.0331,-0.8524616419556686,0.3987,0.0278,0.1724
1788870564.4560673,-2.2337,-10.0614,-0.8360279163106824,0.3985,0.0291,0.1804
1788870564.5507293,-2.2094,-10.0877,-0.8196463491542031,0.3858,0.0292,0.1803
1788870564.6175816,-2.191,-10.1071,-0.8070211730757947,0.3737,0.0289,0.1799
1788870564.6769156,-2.1735,-10.125,-0.7950577296932779,0.3729,0.0301,0.1887
1788870564.742204,-2.1548,-10.1437,-0.7807358445175246,0.3724,0.0322,0.1994
1788870564.8014886,-2.1393,-10.1588,-0.7686497205533989,0.3486,0.0321,0.1983
1788870564.8671713,-2.1231,-10.1741,-0.7552978595838505,0.3468,0.0333,0.2063
1788870564.926989,-2.1076,-10.1884,-0.7421859047368565,0.3462,0.0351,0.2171
1788870564.992539,-2.0911,-10.2032,-0.727600514976302,0.3458,0.0367,0.2275
1788870565.0673263,-2.0758,-10.2165,-0.7092276396226748,0.2438,0.0399,0.2459
1788870565.142471,-2.0619,-10.228,-0.6894248701631507,0.2397,0.0427,0.2643
1788870565.202305,-2.0514,-10.2365,-0.6737106717923805,0.2157,0.0404,0.25
1788870565.2673912,-2.0403,-10.245,-0.6578898035031305,0.2151,0.0396,0.2455
1788870565.3421974,-2.0275,-10.2546,-0.6397420514725628,0.2152,0.0396,0.2455
1788870565.4171002,-2.0144,-10.264,-0.6216447708870919,0.2157,0.0389,0.2409
1788870565.4769065,-2.0031,-10.2719,-0.6071638928931318,0.2397,0.0408,0.253
1788870565.5425427,-1.9899,-10.2808,-0.5906053362918052,0.2414,0.0402,0.2491
1788870565.617323,-1.9735,-10.2914,-0.5715947182643951,0.2662,0.0419,0.2599
1788870565.6925244,-1.9565,-10.302,-0.552020017290395,0.2669,0.0418,0.2592
1788870565.7676322,-1.9393,-10.3123,-0.5329413224830465,0.2671,0.0412,0.2553
1788870565.8257282,-1.9256,-10.3201,-0.5180104183579025,0.2675,0.0403,0.2495
1788870565.892191,-1.9101,-10.3286,-0.5016997791708071,0.2676,0.0401,0.2485
1788870565.9521291,-1.896,-10.3362,-0.4868386228293438,0.2677,0.0399,0.2472
1788870566.0174959,-1.8804,-10.3441,-0.47099359925703194,0.2679,0.0392,0.2433
1788870566.09288,-1.8624,-10.353,-0.452495094777549,0.2676,0.0399,0.2472
1788870566.1677897,-1.8443,-10.3615,-0.4334292678007732,0.2671,0.0411,0.2549
1788870566.2269068,-1.8306,-10.3676,-0.41828806780275574,0.243,0.0394,0.244
1788870566.2925324,-1.8161,-10.3738,-0.4021304323588307,0.2414,0.0402,0.2492
1788870566.3516715,-1.8034,-10.379,-0.3876752230402814,0.2409,0.0411,0.255
1788870566.4176853,-1.7882,-10.385,-0.3695451100271455,0.24,0.0428,0.2651
1788870566.4926836,-1.7713,-10.3912,-0.34980409147047165,0.2401,0.0426,0.2643
1788870566.5530396,-1.7585,-10.3957,-0.3337836452129344,0.2153,0.0418,0.2605
1788870566.617465,-1.7455,-10.3999,-0.3167602944018376,0.2133,0.0431,0.2675
1788870566.692648,-1.7302,-10.4047,-0.29650771784328445,0.213,0.0436,0.2706
1788870566.7678812,-1.7149,-10.4091,-0.27590339252009044,0.2126,0.0442,0.2741
1788870566.842196,-1.6995,-10.4131,-0.2545067645412698,0.2116,0.0458,0.2842
1788870566.9175014,-1.6841,-10.4168,-0.23294230501902483,0.2112,0.0465,0.2887
1788870566.9924753,-1.6687,-10.4202,-0.21040966323244167,0.2098,0.0485,0.3012
1788870567.0515156,-1.6566,-10.4226,-0.19211201368911535,0.2088,0.0498,0.3096
1788870567.117454,-1.6431,-10.4249,-0.1712126309732703,0.2079,0.0511,0.3175
1788870567.1757545,-1.6308,-10.4268,-0.1519525106104545,0.2078,0.0512,0.3182
1788870567.2428613,-1.6174,-10.4286,-0.13068856755057867,0.2067,0.0527,0.3275
1788870567.3021767,-1.6051,-10.43,-0.1108522019010186,0.2062,0.0533,0.3313
1788870567.3676817,-1.5918,-10.4313,-0.08922946530599611,0.2059,0.0537,0.3337
1788870567.4425116,-1.5764,-10.4323,-0.06380804011267295,0.2054,0.0542,0.3375
1788870567.5171864,-1.561,-10.433,-0.03819459627013476,0.2048,0.0549,0.3416
1788870567.592682,-1.5456,-10.4332,-0.012789695719744955,0.2053,0.0543,0.3382
1788870567.6673877,-1.5303,-10.4331,0.013214854352603238,0.2039,0.056,0.3485
1788870567.7279377,-1.5179,-10.4327,0.03461961031167642,0.2039,0.056,0.3485
1788870567.7923598,-1.5049,-10.432,0.056829803309016685,0.2039,0.056,0.3485
1788870567.852023,-1.4927,-10.4311,0.07784016154074894,0.2039,0.056,0.3485
1788870567.9171648,-1.4795,-10.4298,0.10046471173057993,0.2039,0.056,0.3485
1788870567.9925647,-1.4643,-10.4279,0.12671576514334978,0.2039,0.056,0.3485
1788870568.0534298,-1.4517,-10.4261,0.14816249484552482,0.2039,0.056,0.3485
1788870568.117639,-1.4391,-10.4239,0.17024660268807024,0.2039,0.056,0.3485
1788870568.1947029,-1.4248,-10.4212,0.19493937207906079,0.2039,0.056,0.3485
1788870568.268479,-1.4113,-10.4182,0.21867333652904875,0.2039,0.056,0.3485
1788870568.3426905,-1.3939,-10.4139,0.24928328251124648,0.2039,0.056,0.3485
1788870568.4178503,-1.3795,-10.4099,0.27492542587093716,0.2039,0.056,0.3485
1788870568.4929986,-1.3649,-10.4055,0.3009914936777568,0.2039,0.056,0.3485
1788870568.5672452,-1.3504,-10.4006,0.32709938654665205,0.2039,0.056,0.3485
1788870568.642589,-1.336,-10.3954,0.3532838133319257,0.2039,0.056,0.3485
1788870568.7176335,-1.3217,-10.3898,0.37931253566789147,0.2039,0.056,0.3485
1788870568.7922568,-1.3076,-10.3838,0.4056443856527855,0.2039,0.056,0.3485
1788870568.8518353,-1.2969,-10.3789,0.4258755337096357,0.2039,0.056,0.3485
1788870568.9181886,-1.2845,-10.373,0.4492492640825115,0.2039,0.056,0.3485
1788870568.9929497,-1.2709,-10.3661,0.47534343715340216,0.2039,0.056,0.3485
1788870569.0680356,-1.2574,-10.3588,0.5015072356628236,0.2039,0.056,0.3485
1788870569.1430438,-1.2442,-10.3512,0.5275758553805133,0.2039,0.056,0.3485
1788870569.218033,-1.2311,-10.3432,0.5537236668618453,0.2039,0.056,0.3485
1788870569.293036,-1.2183,-10.3349,0.5799610514627892,0.2039,0.056,0.3485
1788870569.3677988,-1.2057,-10.3262,0.6061129004917709,0.2039,0.056,0.3485
1788870569.443114,-1.1934,-10.3173,0.631963942738792,0.2039,0.056,0.3485
1788870569.503015,-1.184,-10.3102,0.6521937135595293,0.2039,0.056,0.3485
1788870569.5682893,-1.1732,-10.3015,0.6758719533123762,0.2039,0.056,0.3485
1788870569.6425424,-1.1614,-10.2917,0.702016045288301,0.2039,0.056,0.3485
1788870569.7174113,-1.15,-10.2816,0.728095708430313,0.2039,0.056,0.3485
1788870569.776006,-1.141,-10.2733,0.7491145857634955,0.2039,0.056,0.3485
1788870569.8425615,-1.1315,-10.264,0.7717284267680986,0.2039,0.056,0.3485
1788870569.9010508,-1.123,-10.2555,0.7922936237946099,0.2039,0.056,0.3485
1788870569.9677975,-1.1137,-10.2457,0.8153329858778335,0.2039,0.056,0.3485
1788870570.0274322,-1.1059,-10.2371,0.8351913114229235,0.2063,0.0527,0.3184
1788870570.092313,-1.0966,-10.2264,0.8566920760390178,0.2079,0.051,0.3175
1788870570.1675293,-1.0864,-10.2142,0.8771356528867632,0.2127,0.0441,0.2741
1788870570.2423773,-1.0754,-10.2006,0.8966600392262963,0.2397,0.0425,0.2646
1788870570.317668,-1.0634,-10.1851,0.9148909086369004,0.2672,0.0397,0.2467
1788870570.3759458,-1.0526,-10.1708,0.9280718152874599,0.3191,0.0333,0.2018
1788870570.4424024,-1.0394,-10.1527,0.9410243603873235,0.3464,0.0322,0.2008
1788870570.5178983,-1.0226,-10.1292,0.9538406611590965,0.3976,0.0279,0.1742
1788870570.5780997,-1.0083,-10.1088,0.9617380983099628,0.4237,0.0212,0.1325
1788870570.6425605,-0.9919,-10.0851,0.9678379820180273,0.4498,0.015,0.0938
1788870570.71727,-0.9721,-10.0561,0.9727909171718429,0.4757,0.0108,0.0675
1788870570.792311,-0.952,-10.0265,0.9750743314913662,0.477,0.0048,0.0302
1788870570.868263,-0.9312,-9.9958,0.9746182965019727,0.5008,-0.0015,-0.0085
1788870570.9289656,-0.9202,-9.9796,0.9740091499077657,0.0218,-0.0003,0.0001
1788870570.9924433,-0.9201,-9.9795,0.9740278195841918,-0.0023,0.0,0.0
1788870571.0677886,-0.9202,-9.9796,0.9739971526242258,-0.0016,0.0,0.0
1788870571.1418781,-0.9202,-9.9797,0.973978784604195,-0.0011,0.0,0.0
1788870571.2176483,-0.9203,-9.9797,0.9739617575858451,-0.0008,0.0,0.0
1788870571.276773,-0.9173,-9.9754,0.9741809826165247,0.1205,0.0008,0.0049
1788870571.3420095,-0.9128,-9.9687,0.9746369476364268,0.1256,0.0008,0.005
1788870571.4000309,-0.9087,-9.9626,0.9748386634632689,0.1258,0.0008,0.0052
1788870571.4674919,-0.9039,-9.9556,0.9752984742877001,0.1257,0.0008,0.0052
1788870571.542987,-0.8906,-9.936,0.9763968595625798,0.4496,0.0031,0.0194
1788870571.6173973,-0.8709,-9.9068,0.9780291614655937,0.477,0.0034,0.0213
1788870571.6760046,-0.855,-9.883,0.9802774201336509,0.4777,0.0076,0.0486
1788870571.7419763,-0.8377,-9.8572,0.983692085806551,0.4774,0.0082,0.0507
1788870571.801058,-0.8219,-9.8333,0.9871085045999818,0.4771,0.009,0.0559
1788870571.867395,-0.8049,-9.8074,0.990985411367195,0.4769,0.0097,0.0603
1788870571.9267287,-0.7893,-9.7834,0.9938950766002587,0.4768,0.0082,0.0507
1788870571.992615,-0.7724,-9.7573,0.9975805457896249,0.4767,0.0089,0.0551
1788870572.0523188,-0.7567,-9.7329,1.0005482936374455,0.4767,0.0078,0.0485
1788870572.1177745,-0.7403,-9.7072,1.0046499632253043,0.4765,0.0102,0.0632
1788870572.1767535,-0.7255,-9.6838,1.0096876495829312,0.4531,0.0138,0.0853
1788870572.242096,-0.71,-9.6588,1.014472451157392,0.4513,0.012,0.0746
1788870572.3001285,-0.696,-9.6362,1.019265747888635,0.4511,0.0131,0.0808
1788870572.3678422,-0.6805,-9.6108,1.0243286005194183,0.4511,0.0126,0.078
1788870572.4257529,-0.667,-9.5883,1.029139773634478,0.4511,0.0134,0.0829
1788870572.4923465,-0.6515,-9.5624,1.0346896726552637,0.4511,0.0128,0.0794
1788870572.5522964,-0.6377,-9.539,1.0392667944231373,0.4512,0.0121,0.0746
1788870572.617253,-0.6229,-9.5137,1.0438493872714856,0.4512,0.0118,0.0731
1788870572.6761358,-0.6094,-9.4903,1.04875522776462,0.4511,0.0127,0.0787
1788870572.7426336,-0.5948,-9.4648,1.053569989303029,0.4511,0.0124,0.0766
