time_s,throttle_command,steering_command
1788870445.8688004,nan,-0.026280410587787628
1788870445.8696215,0.01950431615114212,nan
1788870445.8925354,nan,-0.022502681240439415
1788870445.8925834,0.01956145465373993,nan
1788870445.9156356,nan,-0.022502681240439415
1788870445.9156775,0.01956145465373993,nan
1788870445.9403121,nan,-0.008729692548513412
1788870445.9403703,0.019769776612520218,nan
1788870445.965515,nan,-0.008729692548513412
1788870445.9655447,0.019769776612520218,nan
1788870445.9905424,nan,-0.008729692548513412
1788870445.9905794,0.019769776612520218,nan
1788870446.0152018,nan,-0.008729692548513412
1788870446.0153112,0.019769776612520218,nan
1788870446.0405073,nan,-0.0009654363966546953
1788870446.0405397,0.01988721452653408,nan
1788870446.0655422,nan,-0.0009654363966546953
1788870446.065584,0.01988721452653408,nan
1788870446.0908275,nan,0.004199782852083445
1788870446.0909064,0.01983829401433468,nan
1788870446.115663,nan,0.004199782852083445
1788870446.1156995,0.01983829401433468,nan
1788870446.1402535,nan,0.004025452304631472
1788870446.140304,0.01984093151986599,nan
1788870446.1655858,nan,0.004025452304631472
1788870446.1656153,0.01984093151986599,nan
1788870446.190714,nan,0.004025452304631472
1788870446.1907449,0.01984093151986599,nan
1788870446.215922,nan,-0.0013154272455722094
1788870446.2159605,0.019881920889019966,nan
1788870446.2406483,nan,-0.0013154272455722094
1788870446.2406862,0.019881920889019966,nan
1788870446.2655375,nan,-0.0013154272455722094
1788870446.2655776,0.019881920889019966,nan
1788870446.2905216,nan,-0.01112052146345377
1788870446.2905653,0.019733615219593048,nan
1788870446.3154628,nan,-0.01112052146345377
1788870446.3154876,0.019733615219593048,nan
1788870446.340744,nan,-0.01112052146345377
1788870446.3407757,0.019733615219593048,nan
1788870446.3656194,nan,-0.021228015422821045
1788870446.3656483,0.01958073489367962,nan
1788870446.3905892,nan,-0.021228015422821045
1788870446.3906646,0.01958073489367962,nan
1788870446.4153082,nan,-0.028168659657239914
1788870446.415432,0.019475756213068962,nan
1788870446.4405174,nan,-0.028168659657239914
1788870446.440552,0.019475756213068962,nan
1788870446.465548,nan,-0.028168659657239914
1788870446.4655836,0.019475756213068962,nan
1788870446.4904547,nan,-0.02433152310550213
1788870446.490482,0.01953379437327385,nan
1788870446.515434,nan,-0.02433152310550213
1788870446.5154738,0.01953379437327385,nan
1788870446.540485,nan,-0.02433152310550213
1788870446.540593,0.01953379437327385,nan
1788870446.565526,nan,-0.02997891791164875
1788870446.5655618,0.019448375329375267,nan
1788870446.5906188,nan,-0.02997891791164875
1788870446.590656,0.019448375329375267,nan
1788870446.6154206,nan,-0.02833685465157032
1788870446.6154494,0.019473211839795113,nan
1788870446.6405272,nan,-0.02833685465157032
1788870446.640565,0.019473211839795113,nan
1788870446.665661,nan,-0.02833685465157032
1788870446.665732,0.019473211839795113,nan
1788870446.690462,nan,-0.024315902963280678
1788870446.6904917,0.019534030929207802,nan
1788870446.7155728,nan,-0.024315902963280678
1788870446.7156103,0.019534030929207802,nan
1788870446.740313,nan,-0.019719259813427925
1788870446.7403362,0.019603556022047997,nan
1788870446.7654705,nan,-0.019719259813427925
1788870446.7654963,0.019603556022047997,nan
1788870446.7904484,nan,-0.019719259813427925
1788870446.7904742,0.019603556022047997,nan
1788870446.8157704,nan,-0.014058701694011688
1788870446.8158038,0.019689174368977547,nan
1788870446.8405426,nan,-0.014058701694011688
1788870446.8405826,0.019689174368977547,nan
1788870446.8659272,nan,-0.009618031792342663
1788870446.865954,0.019756341353058815,nan
1788870446.8905861,nan,-0.009618031792342663
1788870446.8906112,0.019756341353058815,nan
1788870446.915427,nan,-0.009618031792342663
1788870446.9154842,0.019756341353058815,nan
1788870446.940404,nan,-0.0062356679700315
1788870446.9404414,0.019807500764727592,nan
1788870446.9655356,nan,-0.0062356679700315
1788870446.965563,0.019807500764727592,nan
1788870446.99031,nan,-0.005105412099510431
1788870446.9903426,0.019824596121907234,nan
1788870447.0155706,nan,-0.005105412099510431
1788870447.015648,0.019824596121907234,nan
1788870447.0405653,nan,-0.005105412099510431
1788870447.0405924,0.019824596121907234,nan
1788870447.0654202,nan,-0.00581849180161953
1788870447.065508,0.019813811406493187,nan
1788870447.090489,nan,-0.00581849180161953
1788870447.0905228,0.019813811406493187,nan
1788870447.115499,nan,-0.008312038145959377
1788870447.1155658,0.01977609470486641,nan
1788870447.1405728,nan,-0.008312038145959377
1788870447.1406076,0.01977609470486641,nan
1788870447.1656587,nan,-0.008312038145959377
1788870447.165682,0.01977609470486641,nan
1788870447.1906462,nan,-0.012306374497711658
1788870447.1906834,0.019715677946805954,nan
1788870447.215693,nan,-0.012306374497711658
1788870447.2163923,0.019715677946805954,nan
1788870447.2414355,nan,-0.015453439205884933
1788870447.241473,0.019668078050017357,nan
1788870447.2674124,nan,-0.015453439205884933
1788870447.2675052,0.019668078050017357,nan
1788870447.2906137,nan,-0.015453439205884933
1788870447.290646,0.019668078050017357,nan
1788870447.3164632,nan,-0.015453439205884933
1788870447.3168056,0.019668078050017357,nan
1788870447.340511,nan,-0.01903720758855343
1788870447.3405454,0.019613873213529587,nan
1788870447.3654728,nan,-0.01903720758855343
1788870447.365514,0.019613873213529587,nan
1788870447.3904107,nan,-0.020542412996292114
1788870447.39044,0.019591106101870537,nan
1788870447.4154692,nan,-0.020542412996292114
1788870447.4155116,0.019591106101870537,nan
1788870447.440595,nan,-0.020542412996292114
1788870447.4406264,0.019591106101870537,nan
1788870447.4655056,nan,-0.020333142951130867
1788870447.4655395,0.01959427259862423,nan
1788870447.4906664,nan,-0.020333142951130867
1788870447.4906974,0.01959427259862423,nan
1788870447.5154057,nan,-0.018964581191539764
1788870447.515441,0.019614972174167633,nan
1788870447.540416,nan,-0.018964581191539764
1788870447.5404482,0.019614972174167633,nan
1788870447.565454,nan,-0.018964581191539764
1788870447.5655398,0.019614972174167633,nan
1788870447.590455,nan,-0.01521083153784275
1788870447.5904887,0.019671747460961342,nan
1788870447.6154518,nan,-0.01521083153784275
1788870447.615487,0.019671747460961342,nan
1788870447.64036,nan,-0.014034973457455635
1788870447.6404116,0.0196895319968462,nan
1788870447.665449,nan,-0.014034973457455635
1788870447.665487,0.0196895319968462,nan
1788870447.6905053,nan,-0.014034973457455635
1788870447.6905801,0.0196895319968462,nan
1788870447.7153258,nan,-0.011124618351459503
1788870447.7153597,0.019733553752303123,nan
1788870447.7405083,nan,-0.011124618351459503
1788870447.7405405,0.019733553752303123,nan
1788870447.7654376,nan,-0.009862574748694897
1788870447.7654698,0.019752642139792442,nan
1788870447.790509,nan,-0.009862574748694897
1788870447.7905493,0.019752642139792442,nan
1788870447.8154469,nan,-0.009862574748694897
1788870447.8154707,0.019752642139792442,nan
1788870447.8403633,nan,-0.008812852203845978
1788870447.8403952,0.019768519327044487,nan
1788870447.8654885,nan,-0.008812852203845978
1788870447.8658867,0.019768519327044487,nan
1788870447.890364,nan,-0.00879659317433834
1788870447.8903894,0.019768765196204185,nan
1788870447.9155297,nan,-0.00879659317433834
1788870447.9155977,0.019768765196204185,nan
1788870447.940762,nan,-0.00879659317433834
1788870447.9408414,0.019768765196204185,nan
1788870447.9654763,nan,-0.004282226320356131
1788870447.9655132,0.019837047904729843,nan
1788870447.9904487,nan,-0.004282226320356131
1788870447.9904804,0.019837047904729843,nan
1788870448.0153227,nan,-0.0036243752110749483
1788870448.015347,0.019846998155117035,nan
1788870448.0404413,nan,-0.0036243752110749483
1788870448.0404634,0.019846998155117035,nan
1788870448.0653934,nan,-0.0036243752110749483
1788870448.0654244,0.019846998155117035,nan
1788870448.0903945,nan,-0.005013871937990189
1788870448.090419,0.019825981929898262,nan
1788870448.1154156,nan,-0.005013871937990189
1788870448.1154807,0.019825981929898262,nan
1788870448.1404479,nan,-0.009455936960875988
1788870448.1404748,0.019758792594075203,nan
1788870448.1656132,nan,-0.009455936960875988
1788870448.1656473,0.019758792594075203,nan
1788870448.1909044,nan,-0.009455936960875988
1788870448.1909328,0.019758792594075203,nan
1788870448.2154129,nan,-0.015832412987947464
1788870448.2154503,0.019662346690893173,nan
1788870448.2404788,nan,-0.015832412987947464
1788870448.2405117,0.019662346690893173,nan
1788870448.2655473,nan,-0.019360501319169998
1788870448.2656336,0.019608981907367706,nan
1788870448.2906666,nan,-0.019360501319169998
1788870448.2907,0.019608981907367706,nan
1788870448.315563,nan,-0.019360501319169998
1788870448.3156571,0.019608981907367706,nan
1788870448.340535,nan,-0.0238017700612545
1788870448.3405623,0.01954180747270584,nan
1788870448.3657663,nan,-0.0238017700612545
1788870448.3658633,0.01954180747270584,nan
1788870448.3902404,nan,-0.024933287873864174
1788870448.3907263,0.019524693489074707,nan
1788870448.4154658,nan,-0.024933287873864174
1788870448.4155035,0.019524693489074707,nan
1788870448.4406044,nan,-0.024933287873864174
1788870448.440642,0.019524693489074707,nan
1788870448.4654775,nan,-0.026300305500626564
1788870448.4655087,0.019504016265273094,nan
1788870448.4906502,nan,-0.026300305500626564
1788870448.490698,0.019504016265273094,nan
1788870448.5157151,nan,-0.026300305500626564
1788870448.5157464,0.019504016265273094,nan
1788870448.5404506,nan,-0.023424427956342697
1788870448.5404782,0.019547514617443085,nan
1788870448.565549,nan,-0.023424427956342697
1788870448.565585,0.019547514617443085,nan
1788870448.5905926,nan,-0.023424427956342697
1788870448.5906234,0.019547514617443085,nan
1788870448.6155484,nan,-0.02289610542356968
1788870448.6155734,0.019555505365133286,nan
1788870448.640544,nan,-0.02289610542356968
1788870448.640576,0.019555505365133286,nan
1788870448.6655147,nan,-0.02289610542356968
1788870448.6655827,0.019555505365133286,nan
1788870448.690603,nan,-0.018627524375915527
1788870448.6906304,0.01962006837129593,nan
1788870448.7163653,nan,-0.018627524375915527
1788870448.7163944,0.01962006837129593,nan
1788870448.740359,nan,-0.015105390921235085
1788870448.740385,0.019673343747854233,nan
1788870448.7655277,nan,-0.015105390921235085
1788870448.7655709,0.019673343747854233,nan
1788870448.790549,nan,-0.015105390921235085
1788870448.790586,0.019673343747854233,nan
1788870448.8155367,nan,-0.014826526865363121
1788870448.815595,0.01967756077647209,nan
1788870448.8405664,nan,-0.014826526865363121
1788870448.8406909,0.01967756077647209,nan
1788870448.865657,nan,-0.014826526865363121
1788870448.8657508,0.01967756077647209,nan
1788870448.8904884,nan,-0.012355701066553593
1788870448.8905144,0.01971493288874626,nan
1788870448.9154065,nan,-0.012355701066553593
1788870448.9154801,0.01971493288874626,nan
1788870448.9402423,nan,-0.01517641730606556
1788870448.940319,0.019672269001603127,nan
1788870448.9654768,nan,-0.01517641730606556
1788870448.96551,0.019672269001603127,nan
1788870448.9905484,nan,-0.01517641730606556
1788870448.9905763,0.019672269001603127,nan
1788870449.0154443,nan,-0.014449834823608398
1788870449.0154703,0.01968325860798359,nan
1788870449.0405746,nan,-0.014449834823608398
1788870449.0406406,0.01968325860798359,nan
1788870449.0654058,nan,-0.01945783942937851
1788870449.0654452,0.019607510417699814,nan
1788870449.090424,nan,-0.01945783942937851
1788870449.0904565,0.019607510417699814,nan
1788870449.1154459,nan,-0.01945783942937851
1788870449.1154764,0.019607510417699814,nan
1788870449.1404889,nan,-0.025058429688215256
1788870449.1405168,0.01952279917895794,nan
1788870449.1655192,nan,-0.025058429688215256
1788870449.1655428,0.01952279917895794,nan
1788870449.1904755,nan,-0.03149516135454178
1788870449.1905074,0.019425440579652786,nan
1788870449.2153761,nan,-0.03149516135454178
1788870449.2154431,0.019425440579652786,nan
1788870449.2404218,nan,-0.03149516135454178
1788870449.2404463,0.019425440579652786,nan
1788870449.265543,nan,-0.0367463193833828
1788870449.26562,0.01934601552784443,nan
1788870449.2904975,nan,-0.0367463193833828
1788870449.2905302,0.01934601552784443,nan
1788870449.3153017,nan,-0.041499167680740356
1788870449.3153317,0.01927412673830986,nan
1788870449.3405056,nan,-0.041499167680740356
1788870449.340539,0.01927412673830986,nan
1788870449.3656042,nan,-0.041499167680740356
1788870449.365638,0.01927412673830986,nan
1788870449.3904738,nan,-0.04442932456731796
1788870449.39059,0.01922980695962906,nan
1788870449.4153948,nan,-0.04442932456731796
1788870449.4155715,0.01922980695962906,nan
1788870449.4404674,nan,-0.052059728652238846
1788870449.4404936,0.01911439374089241,nan
1788870449.4657445,nan,-0.052059728652238846
1788870449.4657824,0.01911439374089241,nan
1788870449.490826,nan,-0.052059728652238846
1788870449.4908628,0.01911439374089241,nan
1788870449.5156496,nan,-0.05401774123311043
1788870449.5156968,0.019084779545664787,nan
1788870449.540609,nan,-0.05401774123311043
1788870449.5407035,0.019084779545664787,nan
1788870449.5656211,nan,-0.05401774123311043
1788870449.5656748,0.019084779545664787,nan
1788870449.5906107,nan,-0.07955745607614517
1788870449.5906968,0.01869847998023033,nan
1788870449.6155508,nan,-0.07955745607614517
1788870449.615588,0.01869847998023033,nan
1788870449.6406047,nan,-0.07955745607614517
1788870449.640646,0.01869847998023033,nan
1788870449.6656177,nan,-0.11289826780557632
1788870449.665655,0.01819418929517269,nan
1788870449.690688,nan,-0.11289826780557632
1788870449.6907299,0.01819418929517269,nan
1788870449.7156355,nan,-0.11289826780557632
1788870449.715787,0.01819418929517269,nan
1788870449.74055,nan,-0.13848909735679626
1788870449.7405775,0.017807116732001305,nan
1788870449.765718,nan,-0.13848909735679626
1788870449.7657557,0.017807116732001305,nan
1788870449.7906134,nan,-0.13848909735679626
1788870449.790651,0.017807116732001305,nan
1788870449.8154564,nan,-0.143288716673851
1788870449.8154924,0.017734521999955177,nan
1788870449.8407555,nan,-0.143288716673851
1788870449.840799,0.017734521999955177,nan
1788870449.8656592,nan,-0.143288716673851
1788870449.865691,0.017734521999955177,nan
1788870449.890862,nan,-0.12007419019937515
1788870449.890896,0.018085649237036705,nan
1788870449.9161644,nan,-0.12007419019937515
1788870449.916214,0.018085649237036705,nan
1788870449.940691,nan,-0.12007419019937515
1788870449.9407318,0.018085649237036705,nan
1788870449.965661,nan,-0.08108781278133392
1788870449.9657485,0.01867533288896084,nan
1788870449.9905803,nan,-0.08108781278133392
1788870449.99061,0.01867533288896084,nan
1788870450.016033,nan,-0.08108781278133392
1788870450.0160818,0.01867533288896084,nan
1788870450.0406644,nan,-0.03583332896232605
1788870450.0406954,0.019359825178980827,nan
1788870450.0657501,nan,-0.03583332896232605
1788870450.0657873,0.019359825178980827,nan
1788870450.0907881,nan,-0.03583332896232605
1788870450.0908468,0.019359825178980827,nan
1788870450.11559,nan,0.004422993399202824
1788870450.1156378,0.019834918901324272,nan
1788870450.1407847,nan,0.004422993399202824
1788870450.1408405,0.019834918901324272,nan
1788870450.1660173,nan,0.004422993399202824
1788870450.1665509,0.019834918901324272,nan
1788870450.1906872,nan,0.04135402292013168
1788870450.190758,0.019276322796940804,nan
1788870450.2156963,nan,0.04135402292013168
1788870450.2157242,0.019276322796940804,nan
1788870450.2407014,nan,0.04135402292013168
1788870450.2407455,0.019276322796940804,nan
1788870450.2656438,nan,0.0609627328813076
1788870450.2657516,0.01897973194718361,nan
