fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,runtime_body_yaw_inertia_kgm2,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel0_omega_radps,wheel0_domega_radps2,wheel0_effective_inertia_kgm2,wheel0_forward_force_from_torque_n,wheel0_motor_torque_nm,wheel0_brake_torque_nm,wheel0_steer_angle_deg,wheel0_sprung_mass_kg,wheel0_world_pose_y_m,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel1_omega_radps,wheel1_domega_radps2,wheel1_effective_inertia_kgm2,wheel1_forward_force_from_torque_n,wheel1_motor_torque_nm,wheel1_brake_torque_nm,wheel1_steer_angle_deg,wheel1_sprung_mass_kg,wheel1_world_pose_y_m,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel2_omega_radps,wheel2_domega_radps2,wheel2_effective_inertia_kgm2,wheel2_forward_force_from_torque_n,wheel2_motor_torque_nm,wheel2_brake_torque_nm,wheel2_steer_angle_deg,wheel2_sprung_mass_kg,wheel2_world_pose_y_m,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve,wheel3_omega_radps,wheel3_domega_radps2,wheel3_effective_inertia_kgm2,wheel3_forward_force_from_torque_n,wheel3_motor_torque_nm,wheel3_brake_torque_nm,wheel3_steer_angle_deg,wheel3_sprung_mass_kg,wheel3_world_pose_y_m
50860,50.859,6.740030244,-5.408929181,0.36829358,-0.06283185,0.45,-4.027748821,-6.038375577,-6.06168766,-10.9559669,12.12337532,21.9119338,0.4506593,0.652929842,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957557261,9.482762,-0.624359369,0.408813536,-0.5,0.464,191.4116902,0.003863959813,0.000441,5.035142999,48.1499977,0,3.51956439,0.81719625,0.05889248,2.64061332,-0.652929842,0.4506593,-0.5,0.464,192.1036354,-0.00382607021,0.000441,2.103229264,48.1499977,0,3.68419218,0.816015244,0.058891084,14.4419708,-0.621859431,0.37821126,-0.5,0.464,190.8852839,0.003935201069,0.000441,7.265677688,48.1499977,0,0,0.9189957,0.05889265,7.469963,-0.6495049,0.419734329,-0.5,0.464,191.59025,-0.003721452912,0.000441,4.278590591,48.1499977,0,0,0.917792857,0.058891207
50861,50.86,6.733170279,-5.414280356,0.368557835,-0.06283185,0.45,-4.027204251,-6.037249774,-6.072898345,-10.97015788,12.14579669,21.94031577,0.451292366,0.653841,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957557261,9.492968,-0.6252201,0.409438282,-0.5,0.464,191.4111834,0.003719232714,0.000441,5.037291723,48.1499977,0,3.51956439,0.81719625,0.0588926636,2.65282869,-0.653841,0.451292366,-0.5,0.464,192.1029967,-0.003823618242,0.000441,2.105935985,48.1499977,0,3.68419218,0.816015244,0.05889131,14.4536591,-0.6227158,0.37881,-0.5,0.464,190.884619,0.003845820129,0.000441,7.268496027,48.1499977,0,0,0.9189957,0.0588928461,7.48665667,-0.6504078,0.4203407,-0.5,0.464,191.5893295,-0.00387285278,0.000441,4.28249209,48.1499977,0,0,0.917792857,0.05889147
50862,50.8610039,6.726288454,-5.41963546,0.3687940695,-0.06283185,0.45,-4.028264154,-6.039378706,-6.0490765,-10.9455133,12.098153,21.8910266,0.45192346,0.6547513,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09577869,9.471777,-0.626080334,0.410060674,-0.5,0.464,191.4121803,0.00382660695,0.000441,5.033066632,48.1499977,0,3.51956439,0.8171944,0.0588924438,2.626376,-0.6547513,0.45192346,-0.5,0.464,192.104224,-0.003686661806,0.000441,2.100734472,48.1499977,0,3.68419218,0.816020668,0.05889105,14.4323826,-0.623571157,0.379406661,-0.5,0.464,190.8855782,0.003795914655,0.000441,7.264431854,48.1499977,0,0,0.9189906,0.0588926449,7.458644,-0.6513096,0.420944124,-0.5,0.464,191.5905516,-0.003738445905,0.000441,4.277312782,48.1499977,0,0,0.9177942,0.05889125
50863,50.8620033,6.719407075,-5.424963892,0.3690575221,-0.06283185,0.45,-4.026837878,-6.03746623,-6.077465175,-10.9678211,12.15493035,21.9356422,0.452562243,0.6556645,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09578763,9.496809,-0.6269431,0.410690427,-0.5,0.464,191.4111834,0.003300702536,0.000441,5.037294852,48.1499977,0,3.51956439,0.8172007,0.05889264,2.65812135,-0.6556645,0.452562243,-0.5,0.464,192.1029328,-0.004120574729,0.000441,2.106208878,48.1499977,0,3.68419218,0.8160065,0.05889131,14.4528255,-0.624429166,0.3800102,-0.5,0.464,190.8848242,0.003381153919,0.000441,7.267629794,48.1499977,0,0,0.919004738,0.0588928051,7.4828167,-0.652214646,0.421557,-0.5,0.464,191.5897013,-0.004019946455,0.000441,4.280917956,48.1499977,0,0,0.917787969,0.0588914379
50864,50.8630028,6.712508617,-5.430290356,0.3693004604,-0.06283185,0.45,-4.027530911,-6.039016755,-6.056616565,-10.95441579,12.11323313,21.90883157,0.453193933,0.6565751,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957938358,9.478694,-0.6278031,0.411313385,-0.5,0.464,191.4117845,0.003033340444,0.000441,5.034749853,48.1499977,0,3.51956439,0.8171995,0.05889257,2.63453913,-0.6565751,0.453193933,-0.5,0.464,192.1037381,-0.004266375328,0.000441,2.102797702,48.1499977,0,3.68419218,0.8160084,0.0588912144,14.4421539,-0.6252846,0.380607933,-0.5,0.464,190.8851049,0.003090577426,0.000441,7.266442776,48.1499977,0,0,0.919002533,0.0588927455,7.46667767,-0.6531169,0.422162533,-0.5,0.464,191.5902636,-0.004243478095,0.000441,4.278536809,48.1499977,0,0,0.9177894,0.0588913336
50865,50.8640022,6.705603535,-5.435598951,0.3695560903,-0.06283185,0.45,-4.027303719,-6.037861565,-6.067837785,-10.9648242,12.13567557,21.92964839,0.453833073,0.657487452,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957977846,9.487327,-0.6286649,0.411942571,-0.5,0.464,191.4115541,0.003244234078,0.000441,5.035724477,48.1499977,0,3.51956439,0.8171982,0.0588927455,2.64834857,-0.657487452,0.453833073,-0.5,0.464,192.1032899,-0.003969040677,0.000441,2.104694634,48.1499977,0,3.68419218,0.816010535,0.0588914454,14.4477291,-0.6261418,0.381211072,-0.5,0.464,190.8849132,0.00328490503,0.000441,7.267253345,48.1499977,0,0,0.919000566,0.0588929355,7.48191929,-0.654021,0.4227749,-0.5,0.464,191.5896238,-0.003955585349,0.000441,4.281245834,48.1499977,0,0,0.917790532,0.05889159
50866,50.865,6.698679045,-5.440908753,0.369789681,-0.06283185,0.45,-4.027971014,-6.039589087,-6.05146756,-10.9446339,12.10293512,21.8892678,0.4544681,0.658399,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09579849,9.475071,-0.6295262,0.4125705,-0.5,0.464,191.4121552,0.003193194112,0.000441,5.033177861,48.1499977,0,3.51956439,0.8172014,0.05889267,2.62786412,-0.658399,0.4544681,-0.5,0.464,192.1042742,-0.003982922961,0.000441,2.100523697,48.1499977,0,3.68419218,0.8160048,0.0588913225,14.4308958,-0.626998067,0.3818133,-0.5,0.464,190.8857876,0.003212419492,0.000441,7.26354876,48.1499977,0,0,0.9190064,0.05889282,7.458372,-0.6549238,0.42338258,-0.5,0.464,191.5906982,-0.003822813117,0.000441,4.276692194,48.1499977,0,0,0.917787254,0.0588914528
50867,50.866,6.691749149,-5.446198298,0.3700382538,-0.06283185,0.45,-4.027105799,-6.038707565,-6.063398205,-10.9602394,12.12679641,21.9204788,0.455110341,0.65931344,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09579849,9.48373,-0.6303898,0.4132026,-0.5,0.464,191.4118997,0.003069778396,0.000441,5.03426148,48.1499977,0,3.51956439,0.8172014,0.0588927232,2.64306641,-0.65931344,0.455110341,-0.5,0.464,192.1038145,-0.004112560088,0.000441,2.102472631,48.1499977,0,3.68419218,0.8160048,0.0588913821,14.4469528,-0.6278569,0.3824206,-0.5,0.464,190.8852326,0.002975005568,0.000441,7.265902292,48.1499977,0,0,0.9190064,0.05889291,7.473526,-0.6558299,0.423999041,-0.5,0.464,191.5903013,-0.004075548793,0.000441,4.278375812,48.1499977,0,0,0.917787254,0.0588915162
50868,50.867,6.684804397,-5.451481842,0.3702761099,-0.06283185,0.45,-4.027707762,-6.039211103,-6.055970075,-10.9504958,12.11194015,21.9009916,0.455747753,0.6602262,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09579266,9.477453,-0.631252,0.413831919,-0.5,0.464,191.4121678,0.002887332468,0.000441,5.0331269,48.1499977,0,3.51956439,0.817199469,0.0588926338,2.63448715,-0.6602262,0.455747753,-0.5,0.464,192.1041088,-0.004225631187,0.000441,2.101226601,48.1499977,0,3.68419218,0.816009164,0.05889127,14.4346266,-0.628714144,0.3830232,-0.5,0.464,190.8857059,0.002789619717,0.000441,7.263898028,48.1499977,0,0,0.919002056,0.0588928126,7.466365,-0.656734,0.424609959,-0.5,0.464,191.5905191,-0.004166344797,0.000441,4.277453536,48.1499977,0,0,0.91778934,0.0588914268
50869,50.8680038,6.677858272,-5.456743415,0.3705347124,-0.06283185,0.45,-4.026712534,-6.037718422,-6.0746725,-10.96909845,12.149345,21.9381969,0.456389,0.661139846,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09579266,9.493553,-0.6321148,0.414463967,-0.5,0.464,191.4113625,0.003419726667,0.000441,5.036535187,48.1499977,0,3.51956439,0.817199469,0.05889279,2.655792,-0.661139846,0.456389,-0.5,0.464,192.1030218,-0.003481221053,0.000441,2.105826931,48.1499977,0,3.68419218,0.816009164,0.0588914678,14.4536009,-0.6295724,0.3836313,-0.5,0.464,190.8848242,0.003216994059,0.000441,7.267631021,48.1499977,0,0,0.919002056,0.05889296,7.484596,-0.657639265,0.425225556,-0.5,0.464,191.5895724,-0.003662520292,0.000441,4.28146107,48.1499977,0,0,0.91778934,0.0588916
50870,50.8690033,6.670890963,-5.462006153,0.3707683215,-0.06283185,0.45,-4.02771304,-6.039530604,-6.052351,-10.94818795,12.104702,21.8963759,0.457025975,0.662051737,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957766846,9.473872,-0.6329759,0.415092558,-0.5,0.464,191.4121552,0.003621727346,0.000441,5.033174658,48.1499977,0,3.51956439,0.8171894,0.0588925853,2.63083,-0.662051737,0.457025975,-0.5,0.464,192.103981,-0.003303862043,0.000441,2.101761059,48.1499977,0,3.68419218,0.8160294,0.05889125,14.4338369,-0.630428553,0.384233952,-0.5,0.464,190.8855782,0.00337543266,0.000441,7.264434997,48.1499977,0,0,0.9189813,0.0588927679,7.462539,-0.6585424,0.4258361,-0.5,0.464,191.5904552,-0.003509168609,0.000441,4.277719298,48.1499977,0,0,0.917799652,0.058891397
50871,50.8700027,6.663924865,-5.46724209,0.3710287803,-0.06283185,0.45,-4.026312589,-6.037743439,-6.07704991,-10.97197317,12.15409982,21.94394635,0.45767045,0.662966,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957766846,9.497352,-0.63383925,0.415727824,-0.5,0.464,191.4111457,0.003949241941,0.000441,5.037449746,48.1499977,0,3.51956439,0.8171894,0.0588928834,2.65674782,-0.662966,0.45767045,-0.5,0.464,192.102894,-0.002983251992,0.000441,2.106364557,48.1499977,0,3.68419218,0.8160294,0.0588915721,14.4556446,-0.6312871,0.3848446,-0.5,0.464,190.8846577,0.003650370233,0.000441,7.268333309,48.1499977,0,0,0.9189813,0.0588930547,7.48830175,-0.659448,0.4264544,-0.5,0.464,191.5893295,-0.003265191704,0.000441,4.282487548,48.1499977,0,0,0.917799652,0.0588917322
50872,50.8710022,6.6569337,-5.47248532,0.3712533647,-0.06283185,0.45,-4.027985804,-6.040105122,-6.047268885,-10.93986345,12.09453777,21.87972691,0.458308876,0.6638781,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09575315,9.468725,-0.634700537,0.416357636,-0.5,0.464,191.4123468,0.003608552594,0.000441,5.032362735,48.1499977,0,3.51956439,0.817192137,0.05889268,2.62581277,-0.6638781,0.458308876,-0.5,0.464,192.1042104,-0.003375542459,0.000441,2.100789831,48.1499977,0,3.68419218,0.8160249,0.0588913374,14.4254246,-0.6321435,0.38544938,-0.5,0.464,190.8859971,0.003393682134,0.000441,7.262659949,48.1499977,0,0,0.9189857,0.0588928424,7.45430231,-0.6603515,0.427067,-0.5,0.464,191.5908134,-0.003671925603,0.000441,4.276202966,48.1499977,0,0,0.9177971,0.05889149
50873,50.872,6.649944355,-5.477701761,0.3715081001,-0.06283185,0.45,-4.02631873,-6.038236667,-6.0741265,-10.9674039,12.148253,21.93480781,0.458957136,0.6647937,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09573977,9.493802,-0.635565042,0.416996747,-0.5,0.464,191.4114138,0.004047552434,0.000441,5.036313068,48.1499977,0,3.51956439,0.8171914,0.05889284,2.654451,-0.6647937,0.458957136,-0.5,0.464,192.1031548,-0.002847893608,0.000441,2.105258663,48.1499977,0,3.68419218,0.81602633,0.0588915162,14.4519234,-0.633003235,0.386064023,-0.5,0.464,190.8850546,0.003948656398,0.000441,7.266649351,48.1499977,0,0,0.918984532,0.0588929839,7.48288441,-0.6612585,0.427689463,-0.5,0.464,191.589829,-0.002999793628,0.000441,4.280368983,48.1499977,0,0,0.9177976,0.058891654
50874,50.873,6.642938382,-5.482913939,0.3717477233,-0.06283185,0.45,-4.02705438,-6.039053911,-6.060773625,-10.95620182,12.12154725,21.91240363,0.459597915,0.6657064,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0957250148,9.480104,-0.6364266,0.4176284,-0.5,0.464,191.411795,0.003943581677,0.000441,5.034698676,48.1499977,0,3.51956439,0.8171941,0.0588927567,2.64144325,-0.6657064,0.459597915,-0.5,0.464,192.1034176,-0.003014151669,0.000441,2.104146149,48.1499977,0,3.68419218,0.8160205,0.0588914678,14.4411221,-0.63386,0.386670351,-0.5,0.464,190.885264,0.003857555422,0.000441,7.265762577,48.1499977,0,0,0.9189904,0.0588929169,7.47128153,-0.6621627,0.428304881,-0.5,0.464,191.5900458,-0.003253151447,0.000441,4.27945236,48.1499977,0,0,0.9177948,0.0588915832
50875,50.874,6.635925375,-5.488110402,0.3719943431,-0.06283185,0.45,-4.026702454,-6.038539147,-6.0667645,-10.96364735,12.133529,21.92729471,0.46024406,0.666620731,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09571141,9.4873,-0.637290061,0.418266654,-0.5,0.464,191.4115677,0.00404314865,0.000441,5.035660821,48.1499977,0,3.51956439,0.8171977,0.0588928461,2.646229,-0.666620731,0.46024406,-0.5,0.464,192.1032595,-0.002833133007,0.000441,2.104814825,48.1499977,0,3.68419218,0.8160129,0.0588915758,14.446784,-0.6347184,0.387283057,-0.5,0.464,190.8850158,0.004001501793,0.000441,7.266813135,48.1499977,0,0,0.9189982,0.0588929951,7.48051071,-0.6630682,0.4289243,-0.5,0.464,191.5896238,-0.003015225168,0.000441,4.281238805,48.1499977,0,0,0.9177912,0.0588917062
50876,50.8750038,6.628897854,-5.4932994,0.3722346262,-0.06283185,0.45,-4.026616506,-6.039361123,-6.060824275,-10.95842959,12.12164855,21.91685918,0.460888982,0.6675344,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956977457,9.482584,-0.638152659,0.418903053,-0.5,0.464,191.4117332,0.003646625188,0.000441,5.034962695,48.1499977,0,3.51956439,0.8171926,0.0588929057,2.63906455,-0.6675344,0.460888982,-0.5,0.464,192.1036229,-0.003279427759,0.000441,2.103278425,48.1499977,0,3.68419218,0.8160231,0.05889163,14.4450188,-0.635576,0.387894243,-0.5,0.464,190.8850158,0.003666741084,0.000441,7.266815638,48.1499977,0,0,0.9189878,0.0588930771,7.47184038,-0.6639731,0.429543048,-0.5,0.464,191.5899233,-0.003442367733,0.000441,4.279972936,48.1499977,0,0,0.9177963,0.0588917881
50877,50.8760033,6.621858899,-5.49847807,0.3724699707,-0.06283185,0.45,-4.026664506,-6.039753737,-6.05938559,-10.95313618,12.11877118,21.90627237,0.4615371,0.6684497,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956977457,9.480749,-0.639016747,0.419541568,-0.5,0.464,191.4118997,0.00366676548,0.000441,5.034257017,48.1499977,0,3.51956439,0.8171926,0.0588928759,2.63802218,-0.6684497,0.4615371,-0.5,0.464,192.1038271,-0.003276792807,0.000441,2.102413136,48.1499977,0,3.68419218,0.8160231,0.0588915832,14.4385757,-0.636435032,0.3885077,-0.5,0.464,190.8853865,0.003557317443,0.000441,7.265245659,48.1499977,0,0,0.9189878,0.0588930435,7.46769667,-0.664879441,0.4301654,-0.5,0.464,191.5903013,-0.003418421399,0.000441,4.2783709,48.1499977,0,0,0.9177963,0.058891736
50878,50.8770027,6.614809717,-5.503645139,0.3727057593,-0.06283185,0.45,-4.026612905,-6.039668943,-6.06015522,-10.95457221,12.12031044,21.90914443,0.462186128,0.669365346,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956977457,9.480451,-0.639880955,0.4201812,-0.5,0.464,191.4120044,0.003942117814,0.000441,5.033811232,48.1499977,0,3.51956439,0.8171926,0.0588928759,2.63985944,-0.669365346,0.462186128,-0.5,0.464,192.1038145,-0.002850723742,0.000441,2.102463199,48.1499977,0,3.68419218,0.8160231,0.05889158,14.4396849,-0.637294233,0.389122933,-0.5,0.464,190.8854735,0.003868070824,0.000441,7.264875042,48.1499977,0,0,0.9189878,0.05889304,7.46945953,-0.665786147,0.430788457,-0.5,0.464,191.5903526,-0.003010333431,0.000441,4.278150423,48.1499977,0,0,0.9177963,0.05889172
50879,50.8780022,6.607749874,-5.50879963,0.3729422141,-0.06283185,0.45,-4.026615267,-6.039494463,-6.061677135,-10.9552679,12.12335427,21.91053581,0.4628349,0.670281053,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956641,9.481649,-0.6407452,0.4208217,-0.5,0.464,191.4119636,0.004454871876,0.000441,5.033980453,48.1499977,0,3.51956439,0.817198753,0.05889281,2.64170527,-0.670281053,0.4628349,-0.5,0.464,192.1037119,-0.002184142244,0.000441,2.10289307,48.1499977,0,3.68419218,0.8160095,0.0588915162,14.4393053,-0.6381535,0.3897388,-0.5,0.464,190.885552,0.004395317115,0.000441,7.264538306,48.1499977,0,0,0.9190019,0.0588929653,7.47123051,-0.666692853,0.431412041,-0.5,0.464,191.5902762,-0.002384630263,0.000441,4.278469667,48.1499977,0,0,0.9177898,0.05889165
50880,50.879,6.600683999,-5.513936658,0.3731881004,-0.06283185,0.45,-4.026086936,-6.038806514,-6.069893,-10.9649749,12.139786,21.9299498,0.463483632,0.6711963,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956641,9.488894,-0.641609132,0.421462268,-0.5,0.464,191.4115415,0.004587046365,0.000441,5.035767688,48.1499977,0,3.51956439,0.817198753,0.0588929728,2.650892,-0.6711963,0.463483632,-0.5,0.464,192.1031548,-0.002154425855,0.000441,2.105253479,48.1499977,0,3.68419218,0.8160095,0.0588917136,14.4495335,-0.639012456,0.390355229,-0.5,0.464,190.8850022,0.004595597754,0.000441,7.266866379,48.1499977,0,0,0.9190019,0.058893133,7.4804163,-0.6675996,0.432036638,-0.5,0.464,191.5897138,-0.002242318536,0.000441,4.280851422,48.1499977,0,0,0.9177898,0.0588918328
50881,50.88,6.593600546,-5.51907329,0.3734143542,-0.06283185,0.45,-4.027005409,-6.040085068,-6.05277718,-10.94853015,12.10555436,21.8970603,0.4641323,0.672111034,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956641,9.473691,-0.642472446,0.422102362,-0.5,0.464,191.4122442,0.004476110063,0.000441,5.032791104,48.1499977,0,3.51956439,0.817198753,0.05889288,2.63186336,-0.672111034,0.4641323,-0.5,0.464,192.103981,-0.00238656988,0.000441,2.101754202,48.1499977,0,3.68419218,0.8160095,0.05889161,14.4327593,-0.6398709,0.390970916,-0.5,0.464,190.8857059,0.004369211584,0.000441,7.263886221,48.1499977,0,0,0.9190019,0.05889305,7.464301,-0.66850543,0.4326598,-0.5,0.464,191.5904039,-0.002539336017,0.000441,4.277929476,48.1499977,0,0,0.9177898,0.05889175
50882,50.881,6.586512591,-5.524189678,0.3736531232,-0.06283185,0.45,-4.026047427,-6.039436675,-6.066219575,-10.95966122,12.13243915,21.91932244,0.464785457,0.6730279,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09565044,9.48682,-0.643337965,0.422747374,-0.5,0.464,191.4117719,0.004506668171,0.000441,5.034792087,48.1499977,0,3.51956439,0.8171902,0.058892902,2.64561915,-0.6730279,0.464785457,-0.5,0.464,192.103559,-0.002397988002,0.000441,2.103542511,48.1499977,0,3.68419218,0.8160297,0.05889162,14.444313,-0.6407309,0.391590267,-0.5,0.464,190.8853604,0.004390132605,0.000441,7.265350366,48.1499977,0,0,0.918981135,0.05889303,7.47500944,-0.6694131,0.4332871,-0.5,0.464,191.5900845,-0.002526771206,0.000441,4.279282752,48.1499977,0,0,0.917798936,0.0588917434
50883,50.8820038,6.579415239,-5.529292493,0.3738973296,-0.06283185,0.45,-4.025972704,-6.038886329,-6.068570805,-10.96630812,12.13714161,21.93261624,0.465436846,0.673943162,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09565044,9.486478,-0.644201338,0.423388183,-0.5,0.464,191.4115855,0.004121209061,0.000441,5.035584804,48.1499977,0,3.51956439,0.8171902,0.05889301,2.65066361,-0.673943162,0.465436846,-0.5,0.464,192.1030857,-0.002902715218,0.000441,2.105551933,48.1499977,0,3.68419218,0.8160297,0.05889179,14.449749,-0.641589642,0.3922081,-0.5,0.464,190.8849006,0.004242709561,0.000441,7.267299433,48.1499977,0,0,0.918981135,0.0588931777,7.48286724,-0.6703195,0.433912367,-0.5,0.464,191.5895044,-0.002813175695,0.000441,4.281743144,48.1499977,0,0,0.917798936,0.05889193
50884,50.8830032,6.572300393,-5.534392921,0.3741226962,-0.06283185,0.45,-4.026545547,-6.040354932,-6.05443889,-10.94912295,12.10887778,21.8982459,0.46608758,0.67485857,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956541151,9.475752,-0.6450654,0.424032152,-0.5,0.464,191.4121301,0.003992767421,0.000441,5.03327838,48.1499977,0,3.51956439,0.817196846,0.0588929243,2.63312578,-0.67485857,0.46608758,-0.5,0.464,192.1038784,-0.003092321869,0.000441,2.102194331,48.1499977,0,3.68419218,0.816013634,0.05889169,14.4344749,-0.642448246,0.39282614,-0.5,0.464,190.8855782,0.003966515505,0.000441,7.264430579,48.1499977,0,0,0.9189975,0.058893092,7.463771,-0.6712257,0.434537977,-0.5,0.464,191.5903421,-0.003163123968,0.000441,4.278195938,48.1499977,0,0,0.9177921,0.05889182
50885,50.8840027,6.565180866,-5.539472835,0.3743634205,-0.06283185,0.45,-4.025596215,-6.039455794,-6.068586575,-10.96329595,12.13717315,21.92659191,0.4667444,0.675775945,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956541151,9.48896,-0.6459309,0.424679,-0.5,0.464,191.4116054,0.004286393625,0.000441,5.035499261,48.1499977,0,3.51956439,0.817196846,0.0588930473,2.64821315,-0.675775945,0.4667444,-0.5,0.464,192.1033412,-0.002672596203,0.000441,2.104467517,48.1499977,0,3.68419218,0.816013634,0.0588918142,14.4477034,-0.6433087,0.393449545,-0.5,0.464,190.8851049,0.004307131662,0.000441,7.266433682,48.1499977,0,0,0.9189975,0.05889322,7.47888851,-0.672134161,0.435170174,-0.5,0.464,191.589829,-0.00268468526,0.000441,4.280366628,48.1499977,0,0,0.9177921,0.05889196
50886,50.8850021,6.558045518,-5.54454919,0.3745876597,-0.06283185,0.45,-4.026288139,-6.04049508,-6.05594964,-10.949086,12.11189928,21.898172,0.467396915,0.676692,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956683,9.476756,-0.6467953,0.4253224,-0.5,0.464,191.4120787,0.003972419747,0.000441,5.033495958,48.1499977,0,3.51956439,0.8171998,0.0588928647,2.63514328,-0.676692,0.467396915,-0.5,0.464,192.1038784,-0.003125941889,0.000441,2.102194582,48.1499977,0,3.68419218,0.8160068,0.05889161,14.433919,-0.6441681,0.394069731,-0.5,0.464,190.8856829,0.00395717119,0.000441,7.263986921,48.1499977,0,0,0.9190046,0.05889301,7.464253,-0.6730412,0.435797781,-0.5,0.464,191.5904552,-0.003129186779,0.000441,4.277716458,48.1499977,0,0,0.917788565,0.0588917322
50887,50.886,6.550908372,-5.549601099,0.3748361135,-0.06283185,0.45,-4.025226407,-6.038758402,-6.0761095,-10.9714532,12.152219,21.9429064,0.468054146,0.6776093,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.0956683,9.494422,-0.647660732,0.425971568,-0.5,0.464,191.411286,0.00426044668,0.000441,5.036852825,48.1499977,0,3.51956439,0.8171998,0.05889318,2.657797,-0.6776093,0.468054146,-0.5,0.464,192.102805,-0.002597780684,0.000441,2.106738844,48.1499977,0,3.68419218,0.8160068,0.0588919856,14.4545364,-0.6450285,0.3946942,-0.5,0.464,190.8847603,0.00433850709,0.000441,7.267893312,48.1499977,0,0,0.9190046,0.0588933229,7.48837,-0.673949659,0.436430633,-0.5,0.464,191.5893295,-0.00258483771,0.000441,4.282482463,48.1499977,0,0,0.917788565,0.0588921048
50888,50.887,6.543746738,-5.554660932,0.3750454317,-0.06283185,0.45,-4.026744749,-6.041590949,-6.04258434,-10.93859433,12.08516868,21.87718865,0.468706876,0.678525269,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09569052,9.464305,-0.648524761,0.426615834,-0.5,0.464,191.4126537,0.004328662623,0.000441,5.03105723,48.1499977,0,3.51956439,0.8171884,0.0588929132,2.62086368,-0.678525269,0.468706876,-0.5,0.464,192.1044659,-0.002631107931,0.000441,2.099701571,48.1499977,0,3.68419218,0.816033,0.05889167,14.4258289,-0.6458873,0.395314574,-0.5,0.464,190.8860128,0.00424258757,0.000441,7.262587045,48.1499977,0,0,0.9189779,0.05889307,7.45135975,-0.6748561,0.437057734,-0.5,0.464,191.5909705,-0.002680928014,0.000441,4.275529967,48.1499977,0,0,0.917800665,0.0588917658
50889,50.8880043,6.536589179,-5.559689242,0.3752911592,-0.06283185,0.45,-4.025163042,-6.038983115,-6.07398,-10.97203165,12.14796,21.9440633,0.4693698,0.6794447,0.464,0.464,0.5,0.5,0.6821260881,0.6821260881,0.09569052,9.492233,-0.649392068,0.427269,-0.5,0.464,191.4116442,0.004311132881,0.000441,5.035334897,48.1499977,0,3.51956439,0.8171884,0.0588931739,2.655727,-0.6794447,0.4693698,-0.5,0.464,192.1031757,-0.002559390919,0.000441,2.105167761,48.1499977,0,3.68419218,0.816033,0.0588919669,14.4535513,-0.6467493,0.395942956,-0.5,0.464,190.8849645,0.004225423795,0.000441,7.267028888,48.1499977,0,0,0.9189779,0.0588933341,7.490512,-0.675766468,0.437696,-0.5,0.464,191.5894447,-0.002628655963,0.000441,4.28199469,48.1499977,0,0,0.917800665,0.0588920973
